provisional_id,five_prime_process_signal_selected_row_count_sum_over_mature_count_sum,num_locis,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
chr19_10448,1.0,1,-36.1,2,2,1.8,59,2,60,60,0,0,yes,False,22,False,20,78,falsepositive
chr3_14761,1.0,1,-25.8,2,2,1.8,59,2,33,33,0,0,yes,False,20,False,19,78,falsepositive
chr19_10820,1.0,1,-29.3,2,1,1.8,59,2,18,18,0,0,yes,False,22,True,21,52,Candidate
chrX_22953,1.0,3,-15.7,1,2,1.8,59,2,72,72,0,0,yes,False,20,False,20,56,falsepositive
chr16_KI270853v1_alt_21843,1.0,1,-30.8,2,2,1.8,59,2,22,22,0,0,yes,False,23,True,23,63,falsepositive
chr9_21530,1.0,1,-36.7,2,1,1.8,59,2,22,22,0,0,yes,False,21,True,22,84,falsepositive
chr2_12625,1.0,1,-37.2,3,5,1.8,59,2,21,21,0,0,yes,False,22,False,23,86,falsepositive
chr19_10871,1.0,1,-28.3,2,2,1.8,59,2,21,21,0,0,yes,False,22,True,22,63,Candidate
chr12_5196,1.0,2,-30.7,2,0,1.8,59,2,26,26,0,0,yes,False,25,True,23,62,Candidate
chr19_10235,1.0,3,-39.8,1,3,1.8,59,2,52,52,0,0,yes,False,18,False,16,85,falsepositive
chr12_4614,1.0,1,-23.0,1,1,1.8,59,2,72,72,0,0,yes,False,21,True,21,59,Candidate
chr9_21307,1.0,1,-31.7,4,2,1.8,59,2,12,12,0,0,yes,False,24,False,25,67,falsepositive
chr2_12120,0.7586206896551724,3,-39.8,2,1,1.8,59,2,58,58,0,0,no,True,18,False,16,80,Confident
chr11_4244,1.0,1,-32.9,2,2,1.7,59,2,20,20,0,0,yes,False,21,True,21,58,Candidate
chr14_6343,1.0,1,-16.1,2,2,1.7,59,2,80,80,0,0,yes,False,19,False,18,40,falsepositive
chr14_6814,1.0,2,-25.2,2,4,1.7,59,2,39,39,0,0,yes,False,21,False,23,64,Candidate
chr4_16166,1.0,2,-9.0,3,3,1.7,59,2,27,27,0,0,yes,False,18,False,18,51,falsepositive
chr3_14704,1.0,3,-24.1,2,7,1.7,59,2,143,143,0,0,yes,False,22,False,17,50,falsepositive
chr19_10370,1.0,1,-29.7,2,2,1.7,59,2,46,46,0,0,yes,False,24,True,23,62,Candidate
chr17_GL000258v2_alt_21922,1.0,2,-30.7,5,0,1.7,59,2,61,36,0,25,yes,False,18,False,23,74,falsepositive
chr14_KI270847v1_alt_21800,1.0,2,-25.2,2,4,1.7,59,2,39,39,0,0,yes,False,21,False,23,64,falsepositive
chr4_15949,1.0,1,-23.4,1,2,1.7,59,2,60,60,0,0,no,True,22,False,22,51,Confident
chr17_9029,1.0,1,-24.6,2,2,1.7,59,2,35,35,0,0,yes,False,21,True,21,59,Candidate
chr11_3516,0.9791666666666666,7,-19.8,2,2,1.7,59,2,564,564,0,0,yes,False,22,True,22,57,Candidate
chr7_19310,1.0,1,-35.3,2,3,1.7,59,2,36,36,0,0,yes,False,19,False,19,84,falsepositive
chr20_12927,1.0,1,-37.9,2,1,1.7,59,2,22,22,0,0,yes,False,21,False,20,73,falsepositive
chr2_11597,0.5794392523364486,4,-30.2,0,0,1.7,59,2,107,62,0,45,yes,False,23,True,25,65,falsepositive
chr1_104,1.0,2,-30.0,2,2,1.7,59,2,252,252,0,0,yes,False,18,False,22,78,falsepositive
chr4_15715,1.0,1,-29.5,2,2,1.7,59,2,14,14,0,0,yes,False,22,True,22,58,Candidate
chrX_23082,1.0,1,-35.9,4,9,1.7,59,2,23,23,0,0,yes,False,23,True,28,83,falsepositive
chr17_8815,1.0,1,-26.3,1,4,1.7,59,2,27,27,0,0,yes,False,21,False,24,61,falsepositive
chr6_18019,1.0,1,-22.5,4,2,1.7,59,2,26,26,0,0,yes,False,20,False,17,72,falsepositive
chr19_10132,1.0,1,-36.5,2,0,1.7,59,2,12,12,0,0,yes,False,18,True,20,84,falsepositive
chr1_2196,1.0,1,-22.6,2,2,1.7,59,2,28,28,0,0,yes,False,19,False,20,49,falsepositive
chr1_1728,1.0,1,-26.3,2,2,1.7,59,2,52,52,0,0,yes,False,22,True,22,58,Candidate
chr8_20552,1.0,1,-25.6,2,2,1.7,59,2,21,21,0,0,yes,False,23,True,24,63,Candidate
chr19_10874,1.0,1,-31.2,3,2,1.7,59,2,32,32,0,0,yes,False,22,False,20,54,Candidate
chr2_11940,1.0,1,-22.2,2,2,1.6,59,2,14,14,0,0,yes,False,22,True,21,61,Candidate
chr9_21345,1.0,1,-25.7,3,2,1.6,59,2,98,98,0,0,yes,False,21,False,22,58,Candidate
chr11_3233,1.0,1,-27.2,2,2,1.6,59,2,43,43,0,0,yes,False,22,False,23,57,Candidate
chr7_19366,1.0,1,-24.9,2,0,1.6,59,2,13,13,0,0,yes,False,24,False,23,69,falsepositive
chr16_7942,1.0,2,-22.1,2,2,1.6,59,2,21,21,0,0,yes,False,22,True,22,51,falsepositive
chr1_1934,0.6102941176470589,2,-7.8,10,6,1.6,59,2,136,136,0,0,yes,False,18,False,16,46,falsepositive
chr22_13694,1.0,1,-21.3,2,1,1.6,59,2,14,14,0,0,yes,False,25,True,27,61,Candidate
chr19_10893,0.2756467439785905,8,-18.8,2,2,1.6,59,2,1056,1056,0,0,yes,False,18,False,18,42,falsepositive
chr22_14041,1.0,1,-23.7,2,1,1.6,59,2,56,56,0,0,yes,False,21,False,22,53,Candidate
chr1_1141,1.0,2,-24.2,2,2,1.6,59,2,79,79,0,0,yes,False,21,False,21,56,Candidate
chr22_13690,1.0,1,-21.0,2,2,1.6,59,2,14,14,0,0,yes,False,25,True,24,60,Candidate
chr7_19121,1.0,1,-18.0,4,2,1.6,59,2,21,21,0,0,yes,False,18,True,16,66,falsepositive
chr22_14042,1.0,1,-26.7,1,2,1.6,59,2,56,56,0,0,yes,False,21,False,25,72,Candidate
chr19_10302,1.0,1,-14.7,2,2,1.6,59,2,24,24,0,0,yes,False,18,False,17,38,falsepositive
chr1_2034,1.0,2,-20.2,2,0,1.6,59,2,21,21,0,0,yes,False,25,True,23,61,Candidate
chr13_5877,1.0,2,-33.1,2,2,1.6,59,2,58,58,0,0,yes,False,21,True,21,51,Candidate
chrX_23139,1.0,1,-31.5,2,1,1.6,59,2,12,12,0,0,yes,False,18,True,20,84,falsepositive
chr2_11717,1.0,1,-23.7,0,1,1.6,59,2,17,17,0,0,yes,False,24,False,24,57,Candidate
chr20_13249,1.0,1,-38.5,2,2,1.6,59,2,38,38,0,0,yes,False,20,False,21,88,falsepositive
chr3_14340,1.0,1,-14.9,6,5,1.6,59,2,25,25,0,0,yes,False,18,True,18,58,falsepositive
chr1_1982,1.0,1,-30.6,2,2,1.6,59,2,16,16,0,0,yes,False,21,True,21,55,Candidate
chr10_2886,1.0,1,-21.3,2,2,1.6,59,2,16,16,0,0,yes,False,23,True,26,69,falsepositive
chr12_4932,1.0,1,-32.3,2,2,1.6,59,2,21,21,0,0,yes,False,18,False,18,68,falsepositive
chr5_17660,0.6190476190476191,2,-15.4,0,5,1.6,59,2,63,39,0,24,yes,False,23,False,18,56,falsepositive
chr10_2431,1.0,1,-24.4,2,2,1.6,59,2,37,37,0,0,yes,False,24,True,27,68,Candidate
chr19_10475,1.0,1,-25.5,2,2,1.6,59,2,49,49,0,0,no,True,21,True,20,55,Confident
chr10_3072,1.0,2,-30.8,2,1,1.6,59,2,22,22,0,0,yes,False,23,True,22,67,falsepositive
chr19_10143,1.0,1,-28.1,3,2,1.6,59,2,28,28,0,0,yes,False,23,False,23,60,Candidate
chr16_KI270853v1_alt_21858,1.0,3,-19.5,2,3,1.6,59,2,27,27,0,0,yes,False,22,False,23,68,falsepositive
chr22_13904,0.972972973,2,-28.8,0,2,1.6,59,2,36,36,0,0,yes,False,21,False,22,76,falsepositive
chr17_8666,1.0,1,-23.7,2,2,1.6,59,2,18,18,0,0,yes,False,22,True,22,84,falsepositive
chr3_14466,1.0,2,-23.2,1,2,1.6,59,2,49,49,0,0,yes,False,24,True,23,62,Candidate
chr20_13270,1.0,1,-23.2,2,2,1.6,59,2,39,39,0,0,yes,False,22,False,21,59,Candidate
chr6_18332,1.0,1,-20.1,1,4,1.6,59,2,374,374,0,0,yes,False,21,True,24,69,falsepositive
chr6_18507,1.0,2,-23.2,2,0,1.6,59,2,61,61,0,0,yes,False,25,False,27,55,falsepositive
chr16_7745,1.0,3,-19.5,2,3,1.6,59,2,27,27,0,0,yes,False,22,False,23,68,Candidate
chr13_6047,1.0,1,-24.3,2,1,1.6,59,2,60,60,0,0,yes,False,25,False,23,77,Candidate
chr21_13565,1.0,1,-23.8,2,4,1.5,59,2,20,20,0,0,yes,False,22,False,21,57,falsepositive
chr2_11958,1.0,1,-21.4,0,2,1.5,59,2,44,44,0,0,yes,False,21,True,24,62,Candidate
chr10_3107,1.0,1,-17.8,2,2,1.5,59,2,14,14,0,0,yes,False,20,True,18,41,falsepositive
chr5_16550,1.0,1,-22.0,2,2,1.5,59,2,24,24,0,0,yes,False,22,True,20,52,Candidate
chr17_8628,1.0,2,-33.3,2,0,1.5,59,2,47,47,0,0,yes,False,21,True,20,72,Candidate
chr4_15963,1.0,4,-19.2,2,2,1.5,59,2,202,202,0,0,yes,False,22,False,22,61,Candidate
chr1_1158,1.0,2,-27.6,2,3,1.5,59,2,75,75,0,0,yes,False,22,False,21,57,Candidate
chr20_12911,1.0,2,-26.4,2,4,1.5,59,2,35,35,0,0,yes,False,23,False,24,71,Candidate
chr18_9737,1.0,1,-27.5,3,1,1.5,59,2,26,26,0,0,yes,False,18,False,17,63,falsepositive
chr8_19892,1.0,2,-23.9,1,1,1.5,59,2,53,53,0,0,yes,False,23,True,22,62,Candidate
chr3_14249,1.0,2,-22.0,2,3,1.5,59,2,26,26,0,0,yes,False,22,False,24,60,Candidate
chr19_10832,1.0,2,-23.3,1,1,1.5,59,2,85,85,0,0,yes,False,18,False,19,39,falsepositive
chr13_5816,1.0,1,-24.6,2,2,1.5,59,2,34,34,0,0,yes,False,18,False,19,68,falsepositive
chr11_3840,1.0,1,-31.6,2,2,1.5,59,2,23,23,0,0,yes,False,18,True,19,84,falsepositive
chr10_2432,1.0,1,-31.1,2,4,1.5,59,2,37,37,0,0,yes,False,24,True,20,62,Candidate
chr3_14284,1.0,1,-21.6,3,2,1.5,59,2,39,39,0,0,yes,False,18,False,21,64,falsepositive
chr1_1345,1.0,1,-25.8,2,4,1.5,59,2,13,13,0,0,yes,False,24,True,20,62,falsepositive
chr12_4768,1.0,1,-15.9,5,3,1.5,59,2,35,35,0,0,yes,False,21,True,25,60,falsepositive
chr3_14599,1.0,2,-24.9,2,2,1.5,59,2,11,11,0,0,yes,False,23,False,24,68,falsepositive
chr22_13859,1.0,1,-21.4,3,3,1.5,59,2,81,81,0,0,yes,False,22,True,21,60,Candidate
chr15_6923,1.0,1,-29.1,1,2,1.5,59,2,15,15,0,0,yes,False,23,True,21,78,falsepositive
chr19_10140,1.0,3,-21.1,2,2,1.5,59,2,60,60,0,0,yes,False,21,True,22,57,Candidate
chr2_11993,1.0,1,-18.6,2,0,1.5,59,2,16,16,0,0,yes,False,23,True,24,50,Candidate
chr13_5581,1.0,1,-24.6,2,2,1.5,59,2,34,34,0,0,yes,False,18,False,19,68,falsepositive
chr2_12708,1.0,1,-26.8,2,4,1.5,59,2,19,19,0,0,yes,False,23,True,23,75,falsepositive
chr1_1346,1.0,1,-12.9,5,2,1.5,59,2,13,13,0,0,yes,False,24,True,22,53,Candidate
chr2_11662,1.0,1,-20.0,3,8,1.5,59,2,26,26,0,0,yes,False,23,False,18,52,falsepositive
chr15_7380,1.0,2,-28.4,2,2,1.5,59,2,67,67,0,0,yes,False,22,False,25,61,Candidate
chr7_18887,1.0,1,-25.8,2,1,1.5,59,2,16,16,0,0,yes,False,23,True,22,55,Candidate
chr5_17174,1.0,2,-18.4,2,2,1.5,59,2,19,19,0,0,yes,False,22,True,27,62,falsepositive
chr11_3743,1.0,3,-25.2,2,3,1.4,59,2,46,46,0,0,yes,False,22,True,23,69,Candidate
chr5_16762,0.6818181818181818,5,-25.7,1,2,1.4,59,2,110,110,0,0,yes,False,24,True,21,58,Candidate
chr17_9260,0.764026403,18,-35.9,2,2,1.4,59,2,603,603,0,0,yes,False,18,False,17,90,falsepositive
chr10_2893,1.0,1,-32.9,2,2,1.4,59,2,19,19,0,0,yes,False,22,True,22,58,Candidate
chr2_12709,1.0,1,-27.5,0,0,1.4,59,2,19,19,0,0,yes,False,23,True,23,69,falsepositive
chr8_20661,1.0,2,-17.7,2,2,1.4,59,2,92,92,0,0,yes,False,18,True,18,50,falsepositive
chr9_20977,1.0,1,-20.3,1,3,1.4,59,2,14,14,0,0,yes,False,21,True,24,59,Candidate
chr1_1083,1.0,3,-20.4,2,2,1.4,59,2,76,76,0,0,yes,False,21,True,24,62,Candidate
chr7_19767,1.0,2,-24.8,2,2,1.4,59,2,81,81,0,0,yes,False,22,True,22,72,Candidate
chr17_9402,1.0,1,-25.6,1,4,1.4,59,2,28,28,0,0,no,True,22,False,25,63,Confident
chr20_12804,1.0,2,-14.9,2,1,1.4,59,2,21,21,0,0,yes,False,18,True,18,46,falsepositive
chr6_18537,1.0,1,-24.4,2,2,1.4,59,2,26,26,0,0,yes,False,22,True,20,52,falsepositive
chr1_139,1.0,2,-22.6,2,2,1.4,59,2,13,13,0,0,yes,False,22,False,23,75,falsepositive
chr1_2095,0.9444444444444444,2,-26.7,2,3,1.4,59,2,18,18,0,0,yes,False,20,True,20,72,falsepositive
chr6_KI270798v1_alt_21705,0.7090909090909091,4,-25.0,2,1,1.4,59,2,55,55,0,0,no,True,23,True,22,65,Confident
chr17_KI270857v1_alt_21908,0.764026403,18,-35.9,2,2,1.4,59,2,603,603,0,0,yes,False,18,False,17,90,falsepositive
chr19_10585,1.0,2,-29.0,2,3,1.4,59,2,54,54,0,0,yes,False,22,False,23,71,Candidate
chrX_23393,1.0,1,-27.1,2,1,1.4,59,2,12,12,0,0,yes,False,20,True,22,52,falsepositive
chr6_18239,0.7090909090909091,4,-25.0,2,1,1.4,59,2,55,55,0,0,no,True,23,True,22,65,Confident
chrX_23250,1.0,1,-24.8,2,2,1.4,59,2,17,17,0,0,yes,False,22,True,22,62,Candidate
chr10_2351,1.0,1,-32.4,2,1,1.4,59,2,20,20,0,0,yes,False,24,True,24,58,Candidate
chr11_4181,1.0,1,-26.6,2,0,1.4,59,2,23,23,0,0,yes,False,21,False,23,66,falsepositive
chr3_15101,0.8209549071618037,6,-18.3,2,2,1.3,59,2,754,754,0,0,yes,False,23,False,23,60,Candidate
chr15_7177,1.0,1,-24.7,4,2,1.3,59,2,13,13,0,0,yes,False,21,True,21,60,Candidate
chr5_17577,0.459546926,3,-23.6,2,3,1.3,59,2,309,309,0,0,yes,False,23,False,22,60,falsepositive
chr8_20320,1.0,1,-18.7,2,2,1.3,59,2,21,21,0,0,yes,False,19,False,19,60,falsepositive
chr1_2035,1.0,1,-29.4,2,0,1.3,59,2,25,25,0,0,yes,False,22,False,24,58,Candidate
chr1_1529,0.8723404255319149,3,-26.4,2,2,1.3,59,2,94,94,0,0,yes,False,23,True,22,65,Candidate
chr3_15410,1.0,1,-28.7,2,8,1.3,59,2,30,30,0,0,yes,False,18,True,22,70,falsepositive
chr13_5714,1.0,1,-20.3,2,5,1.3,59,2,13,13,0,0,yes,False,24,True,20,62,falsepositive
chr10_2679,1.0,2,-26.5,2,1,1.3,59,2,39,39,0,0,yes,False,24,True,22,60,Candidate
chr8_20409,1.0,1,-29.9,2,1,1.3,59,2,42,42,0,0,yes,False,18,False,18,81,falsepositive
chr14_6286,1.0,1,-18.7,3,9,1.3,59,2,36,36,0,0,yes,False,20,False,17,74,falsepositive
chr3_14406,1.0,1,-31.7,1,2,1.3,59,2,14,14,0,0,yes,False,22,False,21,80,falsepositive
chr11_3550,1.0,1,-21.8,2,7,1.3,59,2,17,17,0,0,yes,False,19,False,14,60,falsepositive
chr20_13025,1.0,3,-16.6,2,2,1.3,59,2,88,88,0,0,yes,False,21,True,21,50,Candidate
chr8_20555,0.96,2,-12.6,2,2,1.3,59,2,25,25,0,0,yes,False,19,True,17,45,falsepositive
chr18_9902,1.0,4,-23.2,2,2,1.3,59,2,89,89,0,0,yes,False,20,False,21,51,Candidate
chr2_12446,1.0,1,-25.2,2,2,1.3,59,2,37,37,0,0,yes,False,23,False,26,59,Candidate
chr14_6111,1.0,2,-32.5,2,2,1.3,59,2,106,106,0,0,yes,False,23,False,22,56,Candidate
chr5_17084,1.0,1,-30.8,2,3,1.3,59,2,14,14,0,0,yes,False,22,True,23,61,Candidate
chrX_23080,1.0,1,-18.0,2,1,1.3,59,2,26,26,0,0,yes,False,25,False,25,52,falsepositive
chr3_14296,1.0,1,-30.9,2,2,1.3,59,2,15,15,0,0,yes,False,20,True,22,81,falsepositive
chr6_18448,1.0,4,-26.9,1,4,1.3,59,2,23,23,0,0,yes,False,21,False,24,65,falsepositive
chr1_1274,1.0,1,-17.0,2,2,1.3,59,2,25,25,0,0,yes,False,21,False,26,56,Candidate
chr11_4448,1.0,1,-37.6,2,2,1.3,59,2,11,11,0,0,yes,False,23,False,23,87,falsepositive
chr12_5275,1.0,1,-30.8,2,3,1.3,59,2,17,17,0,0,yes,False,23,True,21,92,falsepositive
chr3_14988,1.0,1,-22.4,2,1,1.3,59,2,24,24,0,0,yes,False,24,True,23,70,falsepositive
chr22_13681,1.0,1,-16.7,2,2,1.3,59,2,35,35,0,0,yes,False,21,False,26,53,Candidate
chr7_19245,1.0,1,-41.8,2,2,1.3,59,2,10,10,0,0,yes,False,22,True,23,66,falsepositive
chr15_7244,1.0,1,-33.7,2,2,1.3,59,2,10,10,0,0,yes,False,23,True,23,61,Candidate
chr15_7497,1.0,1,-21.5,2,3,1.2,59,2,32,32,0,0,yes,False,18,False,19,75,falsepositive
chr8_20341,1.0,3,-10.7,2,2,1.2,59,2,40,40,0,0,yes,False,21,True,19,55,Candidate
chr11_4238,1.0,1,-14.7,2,2,1.2,59,2,18,18,0,0,yes,False,21,False,19,46,falsepositive
chr20_13195,1.0,4,-31.1,2,2,1.2,59,2,45,45,0,0,yes,False,19,True,18,61,falsepositive
chr9_20907,1.0,1,-23.2,2,0,1.2,59,2,22,22,0,0,yes,False,20,False,20,78,falsepositive
chr2_11337,1.0,3,-11.3,2,3,1.2,59,2,191,191,0,0,yes,False,18,False,13,42,falsepositive
chr2_11873,0.9642857142857144,2,-14.0,2,4,1.2,59,2,28,28,0,0,yes,False,18,True,20,41,falsepositive
chr17_8986,1.0,1,-19.3,6,7,1.2,59,2,19,19,0,0,yes,False,18,False,19,65,falsepositive
chr4_15984,1.0,1,-24.7,2,0,1.2,59,2,51,51,0,0,yes,False,21,True,20,67,falsepositive
chr21_13570,1.0,1,-31.5,2,2,1.2,59,2,22,22,0,0,yes,False,22,False,23,53,Candidate
chr9_21140,1.0,2,-16.6,2,1,1.2,59,2,16,16,0,0,no,True,21,True,20,44,Confident
chr4_16203,1.0,1,-22.6,1,2,1.2,59,2,35,35,0,0,yes,False,18,False,18,82,falsepositive
chr8_20041,1.0,3,-24.9,2,2,1.2,59,2,7086,7086,0,0,yes,False,18,False,19,68,Confident
chr10_2330,1.0,1,-23.3,2,2,1.2,59,2,37,37,0,0,yes,False,24,True,20,62,Candidate
chr8_20334,1.0,1,-25.4,2,2,1.2,59,2,17,17,0,0,yes,False,18,True,20,75,falsepositive
chr1_1256,1.0,2,-10.7,3,2,1.2,59,2,97,97,0,0,yes,False,18,False,17,38,falsepositive
chr8_19918,1.0,2,-26.6,2,1,1.2,59,2,26,26,0,0,yes,False,21,False,22,64,Candidate
chr11_3226,1.0,3,-23.5,1,2,1.2,59,2,139,139,0,0,yes,False,23,False,22,60,Candidate
chr4_15737,1.0,1,-20.9,2,2,1.2,59,2,24,24,0,0,yes,False,22,False,22,59,Candidate
chr1_1300,1.0,2,-22.2,2,2,1.1,59,2,33,33,0,0,yes,False,25,False,25,52,Candidate
chr21_13424,1.0,2,-17.8,2,2,1.1,59,2,238,238,0,0,yes,False,21,True,19,51,Candidate
chr1_2119,1.0,1,-34.3,2,2,1.1,59,2,70,70,0,0,yes,False,23,True,23,92,falsepositive
chr19_10359,1.0,1,-15.4,2,2,1.1,59,2,13,13,0,0,yes,False,20,True,20,58,falsepositive
chr1_2127,0.4270462633451957,7,-30.6,2,2,1.1,59,2,281,281,0,0,yes,False,24,False,22,87,falsepositive
chr10_3048,1.0,1,-24.3,2,2,1.1,59,2,26,26,0,0,yes,False,22,True,22,58,Candidate
chr17_8857,0.7955801104972375,4,-32.7,2,2,1.1,59,2,181,181,0,0,yes,False,18,True,18,80,falsepositive
chr1_1589,1.0,2,-16.5,2,1,1.1,59,2,40,40,0,0,yes,False,18,False,20,40,falsepositive
chrX_22727,1.0,1,-24.8,2,2,1.1,59,2,58,58,0,0,yes,False,22,True,21,55,Candidate
chr4_15912,1.0,1,-22.8,2,3,1.1,59,2,102,102,0,0,yes,False,18,False,20,76,falsepositive
chr12_KI270904v1_alt_22027,1.0,1,-43.2,2,2,1.1,59,2,9,9,0,0,yes,False,21,True,21,57,Candidate
chr15_6925,1.0,2,-14.9,2,3,1.1,59,2,34,34,0,0,yes,False,18,False,13,45,falsepositive
chr11_4422,1.0,2,-24.1,2,1,1.1,59,2,16,16,0,0,yes,False,20,True,20,52,falsepositive
chr8_20714,1.0,1,-28.3,2,2,1.1,59,2,18,18,0,0,yes,False,21,True,21,53,Candidate
chr2_11091,1.0,1,-25.4,3,6,1.1,59,2,36,36,0,0,yes,False,21,False,20,83,falsepositive
chr1_932,1.0,2,-22.4,2,5,1.1,59,2,30,30,0,0,yes,False,19,False,21,76,falsepositive
chr14_6509,1.0,2,-32.6,2,3,1.1,59,2,17,17,0,0,yes,False,23,False,22,58,Candidate
chr12_4595,1.0,1,-43.2,2,2,1.1,59,2,9,9,0,0,yes,False,21,True,21,57,Candidate
chr15_7469,1.0,1,-26.1,1,3,1.1,59,2,28,28,0,0,yes,False,20,False,19,67,falsepositive
chr14_6284,1.0,1,-24.5,3,3,1.1,59,2,14,14,0,0,no,True,22,True,22,78,Confident
chr2_12676,1.0,1,-29.4,2,1,1.1,59,2,31,31,0,0,yes,False,23,True,22,64,Candidate
chr17_9237,1.0,1,-22.5,4,5,1.1,59,2,23,23,0,0,yes,False,21,True,20,52,falsepositive
chr14_6282,1.0,1,-23.5,2,3,1.0,59,2,19,19,0,0,no,True,18,True,16,60,Confident
chr16_8100,1.0,2,-24.1,2,1,1.0,59,2,11,11,0,0,yes,False,22,False,22,57,Candidate
chr2_11062,0.967741935,2,-17.7,2,4,1.0,59,2,31,31,0,0,yes,False,18,False,18,71,falsepositive
chr22_14033,1.0,6,-19.0,4,6,1.0,59,2,474,474,0,0,no,True,22,True,19,66,Confident
chr3_15160,1.0,1,-26.3,2,2,1.0,59,2,101,101,0,0,yes,False,19,True,19,79,falsepositive
chr3_14711,1.0,1,-27.3,2,2,1.0,59,2,24,24,0,0,yes,False,22,False,22,57,Candidate
chr1_435,1.0,2,-19.2,2,2,1.0,59,2,57,57,0,0,yes,False,23,True,23,59,Candidate
chr17_8789,1.0,1,-21.6,2,2,1.0,59,2,25,25,0,0,yes,False,21,True,22,59,Candidate
chr16_KI270853v1_alt_21845,1.0,2,-24.1,2,1,1.0,59,2,11,11,0,0,yes,False,22,False,22,57,Candidate
chr3_15066,1.0,1,-24.2,2,4,1.0,59,2,27,27,0,0,yes,False,23,False,26,84,falsepositive
chr11_4287,0.5730593607305936,12,-26.4,2,2,1.0,59,2,438,438,0,0,yes,False,22,False,22,62,falsepositive
chr1_1541,1.0,3,-8.7,2,2,1.0,59,2,89,89,0,0,yes,False,19,False,21,42,falsepositive
chr17_8406,1.0,1,-14.5,2,1,1.0,59,2,92,92,0,0,yes,False,18,False,18,56,falsepositive
chr8_20261,1.0,1,-31.2,4,5,1.0,59,2,23,23,0,0,yes,False,19,False,20,84,falsepositive
chr16_8094,1.0,2,-24.1,2,1,1.0,59,2,11,11,0,0,yes,False,22,False,22,57,Candidate
chrX_23123,1.0,3,-22.7,2,2,0.9,0,0,149,149,0,0,yes,False,22,False,22,64,Candidate
chr12_5486,1.0,2,-22.4,2,2,0.9,0,0,40,40,0,0,yes,False,23,False,22,56,Candidate
chr10_2511,1.0,1,-26.0,0,2,0.9,0,0,20,20,0,0,yes,False,22,True,24,55,Candidate
chr1_1303,1.0,1,-23.8,0,8,0.9,0,0,31,31,0,0,yes,False,18,False,14,67,falsepositive
chr2_11001,0.5432098765432098,2,-18.6,2,2,0.9,0,0,81,44,37,0,yes,False,25,False,25,81,falsepositive
chr2_12346,1.0,3,-23.7,2,0,0.9,0,0,27,27,0,0,yes,False,23,True,21,56,Candidate
chr3_15217,1.0,2,-21.0,2,1,0.9,0,0,15,15,0,0,yes,False,21,True,21,56,Candidate
chr17_9020,1.0,1,-29.7,2,2,0.9,0,0,23,23,0,0,yes,False,22,True,27,78,falsepositive
chr12_4629,1.0,1,-11.5,12,12,0.9,0,0,12,12,0,0,yes,False,18,True,18,65,falsepositive
chr2_11648,1.0,4,-22.4,3,2,0.9,0,0,67,67,0,0,no,True,21,False,20,59,Confident
chr12_4737,1.0,1,-15.5,1,2,0.8,0,0,54,54,0,0,yes,False,19,True,20,52,falsepositive
chr6_18494,1.0,1,-7.9,1,3,0.8,0,0,20,20,0,0,yes,False,22,False,23,60,Candidate
chr22_14015,1.0,1,-19.6,0,3,0.8,0,0,31,31,0,0,yes,False,25,True,27,77,falsepositive
chr13_5601,1.0,2,-17.2,3,2,0.8,0,0,37,37,0,0,yes,False,22,True,21,58,Candidate
chr6_18099,0.2926136363636363,7,-19.5,4,2,0.8,0,0,1056,1056,0,0,yes,False,18,False,16,68,falsepositive
chr9_21063,1.0,2,-30.4,2,2,0.8,0,0,19,19,0,0,yes,False,23,True,23,58,Candidate
chr16_8305,0.5869262865090403,6,-18.2,2,6,0.8,0,0,719,719,0,0,no,True,20,False,20,63,Confident
chr9_20914,1.0,1,-19.4,2,2,0.8,0,0,10,10,0,0,yes,False,22,True,22,59,Candidate
chr14_6104,1.0,1,-22.1,2,2,0.8,0,0,17,17,0,0,no,True,23,False,24,54,Confident
chr1_180,1.0,1,-19.8,1,2,0.8,0,0,24,24,0,0,yes,False,18,False,19,75,falsepositive
chr13_5599,1.0,2,-21.2,2,1,0.8,0,0,36,36,0,0,yes,False,23,True,22,64,Candidate
chr2_11942,0.5,4,-22.3,2,3,0.7,0,0,52,52,0,0,yes,False,23,False,25,67,falsepositive
chr1_186,1.0,1,-20.5,4,2,0.7,0,0,31,31,0,0,yes,False,21,False,23,60,Candidate
chr12_5528,1.0,1,-26.5,2,2,0.7,0,0,17,17,0,0,yes,False,23,False,23,69,falsepositive
chr1_1273,1.0,1,-12.9,2,4,0.7,0,0,25,25,0,0,yes,False,21,False,25,49,falsepositive
chr5_17564,1.0,1,-28.4,2,3,0.7,0,0,37,37,0,0,no,True,18,False,20,86,Confident
chr2_11791,1.0,1,-28.8,2,1,0.7,0,0,10,10,0,0,yes,False,25,True,26,63,falsepositive
chr2_11628,1.0,1,-18.9,2,2,0.7,0,0,14,14,0,0,yes,False,19,True,16,62,falsepositive
chr1_421,1.0,1,-15.4,2,2,0.7,0,0,16,16,0,0,yes,False,21,False,24,56,Candidate
