provisional_id,normalized_entropy,normalized_entropy_s,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12221,0.0,,-25.6,2,2,0.0,42.0,2.0,59,59,0,0,no,False,22,False,22,62,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12300,0.9084233257649036,0.9910760595496833,-25.6,1,1,201.7,87.0,2.0,399,383,0,16,no,False,21,True,22,67,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12563,0.8647572652861681,0.7045243389734432,-38.1,1,1,189.0,87.0,2.0,371,141,0,230,no,False,22,True,20,49,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12633,0.7801210192257675,0.7988857825782414,-30.3,5,5,0.6,42.0,2.0,370,290,0,80,no,False,22,False,22,67,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_6283,0.5201479635111841,0.6664384601791639,-16.4,3,3,5876.8,87.0,2.0,11529,11060,0,469,no,False,22,True,22,65,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_6405,0.3116483742812962,,-33.4,2,2,1.0,81.0,2.0,1561,1561,0,0,no,False,23,True,23,59,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_6407,0.7614943380410661,0.3712323263523366,-39.5,0,0,0.8,42.0,2.0,232,204,0,28,no,False,22,False,22,55,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_6465,0.2550579763921855,0.0,-42.0,2,2,0.3,42.0,2.0,928,928,0,0,no,False,22,False,22,64,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_7455,0.0,,-28.2,2,3,0.0,42.0,2.0,27,27,0,0,no,False,25,False,26,65,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_7949,0.0,,-35.5,2,1,0.7,42.0,2.0,71,71,0,0,no,False,22,True,22,56,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_7955,0.0,,-31.5,2,2,0.1,42.0,2.0,38,38,0,0,no,False,22,True,22,58,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8029,0.6876783203571126,0.0,-18.8,2,0,36.1,87.0,2.0,72,65,0,7,no,False,21,True,21,55,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8117,0.8612689840653817,0.6066303833851001,-36.6,1,2,282.5,87.0,2.0,555,499,0,56,no,False,21,True,22,47,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8139,0.526617065282889,0.0,-31.7,3,4,23.9,87.0,2.0,48,42,0,6,no,False,21,True,22,49,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8142,0.3979996410395532,0.0,-27.3,2,2,109.4,87.0,2.0,220,203,6,11,no,False,22,True,22,90,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8197,0.9985090986290932,,-39.5,2,2,0.3,42.0,2.0,44,44,0,0,no,False,22,False,22,58,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8255,0.0,,-21.4,2,5,0.3,42.0,2.0,96,96,0,0,no,False,22,True,25,61,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8311,0.0,,-24.7,2,2,0.3,42.0,2.0,31,31,0,0,no,False,22,False,22,60,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8391,0.0,,-39.6,2,2,0.3,42.0,2.0,26,26,0,0,no,False,23,True,23,60,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8397,0.6193821943902247,,-28.2,2,2,0.7,42.0,2.0,91,91,0,0,no,False,22,True,22,76,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8528,0.0,,-34.1,5,3,0.0,42.0,2.0,23,23,0,0,no,False,22,False,25,83,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8683,0.7355085812653008,,-32.3,2,2,0.7,42.0,2.0,29,29,0,0,no,False,23,True,23,59,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8712,0.4672075914919119,0.1405483887833926,-31.3,2,2,1073.4,87.0,2.0,2106,1854,0,252,no,False,22,True,22,59,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8883,0.1175946653703257,,-23.8,2,2,0.0,42.0,2.0,63,63,0,0,no,False,22,True,23,53,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8946,0.7746319865801452,0.0,-18.7,1,4,45.8,87.0,2.0,95,57,0,38,no,False,22,False,21,54,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8975,0.8672816219114868,0.0,-33.1,1,3,72.0,87.0,2.0,142,135,0,7,no,False,23,False,24,58,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9060,0.7540340559085936,,-23.3,2,0,0.3,42.0,2.0,60,60,0,0,no,False,22,False,24,55,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9061,0.7935912297231674,,-40.7,3,1,0.4,42.0,2.0,46,35,11,0,no,False,22,True,20,70,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9279,0.6699630418088703,0.0,-25.9,2,3,371.1,87.0,2.0,729,724,0,5,no,False,22,True,23,58,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9317,0.0,,-25.5,0,0,0.1,42.0,2.0,61,61,0,0,no,False,20,False,21,76,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9368,0.3620512514454589,0.7871203564234613,-36.6,3,5,0.1,42.0,2.0,73,58,0,15,no,False,21,True,18,73,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9482,0.8609062893227257,0.7045243389734432,-38.1,1,1,202.7,87.0,2.0,398,141,0,257,no,False,22,True,20,49,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9836,0.457250162198968,0.0,-25.1,4,0,1.0,81.0,2.0,873,857,0,16,no,False,23,True,19,57,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9837,0.7614943380410661,0.3712323263523366,-39.5,0,0,0.8,42.0,2.0,232,204,0,28,no,False,22,False,22,55,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12693,0.9995376221470322,,-35.0,2,2,0.1,42.0,2.0,158,158,0,0,no,False,22,True,22,58,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12813,0.0,,-24.5,2,1,0.0,42.0,2.0,60,60,0,0,no,False,22,True,21,63,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12856,0.5916727782937884,,-20.8,2,3,0.3,42.0,2.0,196,196,0,0,no,False,22,False,21,53,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12870,0.8276577066310703,0.0,-37.2,2,2,68.6,87.0,2.0,134,40,0,94,no,False,23,True,23,59,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12874,0.0144265514282698,0.3184105992893096,-22.4,3,2,1630928.5,87.0,2.0,3198997,3196823,25,2149,no,False,22,True,22,63,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12904,0.0,,-12.2,2,2,0.8,42.0,2.0,29,29,0,0,no,True,22,True,22,82,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12931,0.0,,-22.8,2,2,0.0,42.0,2.0,73,73,0,0,no,False,22,True,24,62,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12945,0.0188879217959973,0.3389923484522223,-19.9,2,1,96995.3,87.0,2.0,190256,189989,62,205,no,False,24,True,22,64,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12949,0.0170957744558659,0.2561056933733722,-15.6,2,1,63175.8,87.0,2.0,123926,122663,0,1263,no,False,22,True,22,56,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13010,0.3441169048540508,0.0,-32.6,2,2,0.3,42.0,2.0,249,249,0,0,no,False,22,True,22,61,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13100,0.0,0.8549440828163296,-23.1,2,1,325.9,87.0,2.0,641,599,0,42,no,False,21,True,22,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13101,0.6877814195539399,0.4605229206567123,-20.8,2,0,131.3,87.0,2.0,260,158,0,102,no,False,22,False,20,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13103,0.8324912758976435,0.0,-19.0,2,1,349.9,87.0,2.0,690,614,0,76,no,False,23,True,22,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13175,0.0,0.7793498370035461,-29.6,2,2,57.5,87.0,2.0,114,101,0,13,no,False,22,True,22,77,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13209,0.0,0.0,-29.0,3,2,33.5,87.0,2.0,67,41,0,26,no,False,23,True,22,60,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13329,0.0,0.999999999726928,-28.8,2,1,0.3,42.0,2.0,61,61,0,0,no,False,23,False,25,75,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13360,0.0,0.0,-13.1,5,6,14.6,87.0,2.0,32,24,0,8,no,False,21,True,22,59,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13543,0.1904082235226872,,-51.7,2,2,0.4,42.0,2.0,1458,1458,0,0,no,False,22,True,23,90,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13685,0.0,,-35.5,2,2,0.6,42.0,2.0,41,41,0,0,no,False,22,True,22,57,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13705,0.0145505639168974,0.9811522339113744,-20.4,2,2,32025.9,87.0,2.0,62820,62802,0,18,no,False,22,True,23,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13881,0.5813214984751638,,-37.1,2,2,0.0,42.0,2.0,36,36,0,0,no,False,22,True,22,55,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13907,0.0,0.0,-25.0,2,2,326.9,87.0,2.0,643,634,0,9,no,False,22,True,22,57,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13909,0.0,,-21.1,3,2,0.1,42.0,2.0,33,33,0,0,no,False,22,True,21,61,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13923,0.0191811638608451,0.0,-19.4,2,1,182111.1,87.0,2.0,357207,355900,299,1008,no,False,25,True,22,68,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13925,0.0164022140970031,0.0477174604436347,-22.3,2,2,211500.6,87.0,2.0,414852,394695,51,20106,no,False,22,True,23,67,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13954,0.0332230298920606,0.5684669913982691,-18.8,3,1,39691.8,87.0,2.0,77858,77066,0,792,no,False,20,True,21,56,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14060,0.0243708156832913,0.2465164297397551,-20.4,2,2,494058.9,87.0,2.0,969079,966210,611,2258,no,False,22,True,22,70,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14101,0.0,0.0,-28.1,3,0,1781.5,87.0,2.0,3497,3364,20,113,no,False,25,True,21,68,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14104,0.1312307300841175,0.205711328276448,-31.8,2,2,1966.5,87.0,2.0,3859,2527,0,1332,no,False,22,False,23,82,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14150,0.0,,-40.1,2,2,0.3,42.0,2.0,47,47,0,0,no,False,21,False,21,65,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14177,0.0,0.0,-21.0,2,3,44.7,87.0,2.0,91,85,0,6,no,False,22,False,23,58,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14233,0.6266833469965556,0.8198002521335521,-31.3,2,2,0.3,42.0,2.0,137,88,49,0,no,False,22,True,22,78,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14261,0.0,,-40.9,2,2,0.6,42.0,2.0,36,36,0,0,no,False,22,True,22,76,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14379,0.4149190851958445,,-4.1,15,16,186.5,87.0,2.0,390,356,0,34,no,False,18,True,19,37,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14388,0.114424337458768,0.2866083186829246,-31.7,2,2,1190.4,87.0,2.0,2336,1638,0,698,no,False,21,False,23,58,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14501,0.0,,-32.5,2,3,0.0,42.0,2.0,23,23,0,0,no,False,23,True,24,62,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14591,0.8393307614611265,,-42.1,2,2,0.9,42.0,2.0,216,216,0,0,no,False,21,True,21,60,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14627,0.4854607604573744,,-56.8,2,2,1.0,81.0,2.0,38,38,0,0,no,False,23,False,23,57,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14692,0.0,,-29.7,2,2,0.0,42.0,2.0,27,27,0,0,no,False,21,False,24,63,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14698,0.9995376221470322,,-34.2,2,2,0.3,42.0,2.0,158,158,0,0,no,False,22,True,22,58,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14811,0.0,0.0,-18.8,2,3,52.9,87.0,2.0,107,86,0,21,no,False,23,True,22,61,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14830,0.7432299396796808,,-22.7,0,2,0.0,42.0,2.0,221,221,0,0,no,False,20,True,25,70,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14835,0.8366407416526283,0.0,-23.1,2,1,76.4,87.0,2.0,152,135,0,17,no,False,21,True,22,56,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14841,0.6734503662789127,0.0,-24.8,1,3,175.5,87.0,2.0,346,339,0,7,no,False,23,False,21,62,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14982,0.5557655536073993,0.0,-25.9,0,3,0.1,42.0,2.0,409,396,0,13,no,False,22,False,26,61,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14984,0.4912373415357941,0.0,-40.1,2,2,92.5,87.0,2.0,181,140,0,41,no,False,22,False,22,61,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14998,0.1301068321144549,0.9182958337659504,-33.1,3,2,0.0,42.0,2.0,1524,1484,25,15,no,False,22,True,21,63,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15052,0.3912435633407166,,-18.5,2,2,0.1,42.0,2.0,52,52,0,0,no,False,23,True,23,63,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15103,0.0,0.9994110644502162,-18.1,1,1,34.8,87.0,2.0,73,38,0,35,no,False,23,True,22,57,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15155,0.0,0.7186484723138362,-20.8,1,5,191.7,87.0,2.0,378,185,0,193,no,False,24,True,19,61,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15201,0.6344590262039431,0.9811522339113744,-16.0,1,3,1022.6,87.0,2.0,2008,1977,0,31,no,False,23,True,21,58,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15205,0.0403073106172382,0.5458839012170433,-20.2,2,3,87552.4,87.0,2.0,171732,171430,0,302,no,False,24,True,22,63,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15213,0.6857806115700691,0.8196004343310621,-20.2,2,2,0.1,42.0,2.0,1812,1777,35,0,no,False,23,True,22,61,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15262,0.5690202393095135,0.9755307717445548,-32.4,0,2,0.4,42.0,2.0,85,78,0,7,no,False,22,True,20,61,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15394,0.0,,-34.0,2,2,0.1,42.0,2.0,24,24,0,0,no,False,21,False,21,64,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15398,0.6395663135995108,0.960927199994508,-29.2,1,2,126.8,87.0,2.0,252,154,77,21,no,False,25,False,21,85,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15406,0.246612243773559,0.0,-20.7,3,1,270.7,87.0,2.0,535,508,0,27,no,False,22,True,20,57,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15489,0.0,0.0,-19.5,2,1,158.2,87.0,2.0,315,278,0,37,no,False,21,True,21,59,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15509,0.2859679010105774,0.0,-18.3,5,3,341.7,87.0,2.0,673,666,0,7,no,False,23,True,24,65,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15539,0.5075821227651643,0.8222671138914706,-32.9,2,1,1597.1,87.0,2.0,3134,2815,0,319,no,False,22,True,21,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15541,0.5075821227651643,0.8222671138914706,-32.9,2,1,1597.1,87.0,2.0,3134,2815,0,319,no,False,22,True,21,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15615,0.2946152053642681,0.799633159014041,-17.6,3,1,166.0,87.0,2.0,327,146,0,181,no,False,23,False,22,62,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15644,0.144074571693118,0.4607365600093053,-14.0,2,2,34915.6,87.0,2.0,68488,63542,0,4946,no,False,22,True,24,61,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15886,0.0,,-41.9,2,2,0.4,42.0,2.0,34,34,0,0,no,False,23,True,23,79,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15897,0.0447080672423231,0.1999795218780618,-23.3,2,1,62493.4,87.0,2.0,122580,122098,0,482,no,False,22,True,22,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15900,0.783776947196162,0.8685339599766959,-25.4,1,1,114.4,87.0,2.0,219,150,0,69,no,True,25,False,23,65,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15995,0.9840304708831626,0.0,-20.5,0,0,56.3,87.0,2.0,113,101,0,12,no,False,22,False,21,58,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16025,0.0050998967705312,0.3151040954501854,-23.3,2,2,1762132.6,87.0,2.0,3456350,3454822,0,1528,no,False,22,True,22,59,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16116,0.0431251948775283,0.0049171275483817,-24.7,2,2,169385.4,87.0,2.0,332244,327043,0,5201,no,False,23,True,22,59,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16233,0.9887538872698406,0.0,-11.5,2,1,326.5,87.0,2.0,656,597,0,59,no,False,23,True,23,63,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16276,0.712064054602009,0.0,-22.5,2,2,23.5,87.0,2.0,47,41,0,6,no,False,22,True,20,57,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16317,0.2781088553789012,0.5708809237083978,-38.9,5,4,0.5,42.0,2.0,958,666,0,292,no,False,23,True,22,62,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16328,0.0,0.0,-22.3,3,1,27.7,87.0,2.0,57,47,0,10,no,False,23,True,21,57,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16337,0.8783609384816886,,-36.3,2,3,0.1,42.0,2.0,168,168,0,0,no,False,24,True,23,64,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16462,0.8393307614611265,,-39.3,2,2,0.7,42.0,2.0,216,216,0,0,no,False,21,True,21,60,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16508,0.5547781630527345,,-55.3,2,2,0.9,42.0,2.0,31,31,0,0,no,False,23,False,23,57,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16534,0.9262859039391692,0.0,-32.7,2,6,45.0,87.0,2.0,90,26,0,64,no,False,19,True,23,55,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16641,0.0,0.4220005165946141,-24.8,2,3,0.1,42.0,2.0,351,223,0,128,no,False,23,True,22,72,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16700,0.0,0.0,-15.7,1,1,100.4,87.0,2.0,199,193,0,6,no,False,24,True,23,58,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16732,0.7929451774597429,,-30.8,3,2,0.1,42.0,2.0,147,147,0,0,no,False,22,False,23,63,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16872,0.6665783577063815,,-27.4,2,2,0.0,42.0,2.0,69,69,0,0,no,False,22,False,22,66,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16915,0.0,0.0,-20.0,2,2,14.3,87.0,2.0,30,27,0,3,no,False,21,True,21,58,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16959,0.3095434288617861,,-40.6,2,2,0.5,42.0,2.0,90,90,0,0,no,False,23,True,23,58,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16992,0.9872516845899656,0.0,-36.4,1,2,60.7,87.0,2.0,120,113,0,7,no,False,22,True,21,62,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17054,0.0,0.8993123015814813,-16.9,2,1,46.1,87.0,2.0,92,24,0,68,no,False,22,True,22,60,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17059,0.0,0.96407876451969,-15.8,6,1,0.0,42.0,2.0,75,64,0,11,no,False,19,False,19,41,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17109,0.3871122800762434,0.0,-21.9,3,3,728.1,87.0,2.0,1430,1416,0,14,no,False,22,False,22,57,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17338,0.0,,-33.6,2,2,0.4,42.0,2.0,36,36,0,0,no,False,22,True,22,62,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17351,0.4445522332827248,0.8256265258693565,-35.5,1,2,80.6,87.0,2.0,159,119,0,40,no,False,21,True,23,61,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17355,0.0,0.0,-23.7,1,0,66.3,87.0,2.0,131,118,0,13,no,False,22,True,20,62,falsepositive
