provisional_id,normalized_entropy,normalized_entropy_s,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
chr1_1529,0.5509844430131755,,-26.4,2,2,1.3,59.0,2.0,94,94,0,0,yes,False,23,True,22,65,Candidate
chr1_1541,0.0,,-8.7,2,2,1.0,59.0,2.0,89,89,0,0,yes,False,19,False,21,42,falsepositive
chr1_1589,0.0,,-16.5,2,1,1.1,59.0,2.0,40,40,0,0,yes,False,18,False,20,40,falsepositive
chr1_1610,0.9947688844450931,,-32.2,2,2,1.9,59.0,2.0,94,94,0,0,yes,False,22,False,22,59,falsepositive
chr1_1660,0.9726699908571717,0.9910760595496833,-22.8,2,3,67.3,77.0,11.0,130,67,0,63,yes,False,22,False,23,59,falsepositive
chr1_1728,0.0,,-26.3,2,2,1.7,59.0,2.0,52,52,0,0,yes,False,22,True,22,58,Candidate
chr1_180,0.0,,-19.8,1,2,0.8,0.0,0.0,24,24,0,0,yes,False,18,False,19,75,falsepositive
chr1_181,0.0,,-27.4,2,2,1.8,59.0,2.0,23,23,0,0,yes,False,21,False,21,57,Candidate
chr1_186,0.0,,-20.5,4,2,0.7,0.0,0.0,31,31,0,0,yes,False,21,False,23,60,Candidate
chr1_1884,0.0,,-30.4,3,1,1.8,59.0,2.0,21,21,0,0,no,True,18,False,15,67,Confident
chr1_1934,0.9646094814497096,,-7.8,10,6,1.6,59.0,2.0,136,136,0,0,yes,False,18,False,16,46,falsepositive
chr1_1969,0.7045983152214698,0.7387769112915488,-21.6,1,2,783.7,77.0,11.0,1551,1062,0,489,no,False,22,True,22,61,falsepositive
chr1_1982,0.0,,-30.6,2,2,1.6,59.0,2.0,16,16,0,0,yes,False,21,True,21,55,Candidate
chr1_1990,0.0,,-34.4,3,2,1.9,59.0,2.0,39,39,0,0,yes,False,23,False,23,78,falsepositive
chr1_2034,0.0,,-20.2,2,0,1.6,59.0,2.0,21,21,0,0,yes,False,25,True,23,61,Candidate
chr1_2035,0.0,,-29.4,2,0,1.3,59.0,2.0,25,25,0,0,yes,False,22,False,24,58,Candidate
chr1_2095,0.0,,-26.7,2,3,1.4,59.0,2.0,18,18,0,0,yes,False,20,True,20,72,falsepositive
chr1_2106,0.1172974386367,0.6893623161481822,-21.7,2,1,1452.6,77.0,11.0,2852,2257,0,595,yes,False,23,True,22,60,Candidate
chr1_2119,0.0,,-34.3,2,2,1.1,59.0,2.0,70,70,0,0,yes,False,23,True,23,92,falsepositive
chr1_2126,0.0,,-20.5,3,2,0.0,0.0,0.0,56,56,0,0,yes,False,25,False,25,72,falsepositive
chr1_2127,0.9845882813221538,,-30.6,2,2,1.1,59.0,2.0,281,281,0,0,yes,False,24,False,22,87,falsepositive
chr1_2137,0.0,,-29.4,2,2,2.1,26.0,5.0,25,25,0,0,yes,False,22,True,22,65,falsepositive
chr1_2140,0.0,,-32.4,2,1,1.9,59.0,2.0,57,57,0,0,no,True,22,False,20,52,Confident
chr1_2193,0.0,,-22.4,0,1,0.2,0.0,0.0,29,29,0,0,yes,False,24,False,23,66,falsepositive
chr1_2196,0.0,,-22.6,2,2,1.7,59.0,2.0,28,28,0,0,yes,False,19,False,20,49,falsepositive
chr1_2204,0.0,,-37.2,2,2,2.0,26.0,5.0,37,37,0,0,yes,False,22,False,22,61,Candidate
chr1_222,0.0,,-26.3,2,2,5.5,80.0,8.0,36,36,0,0,yes,True,19,False,18,41,Confident
chr1_227,0.0,,-34.1,2,2,2.0,26.0,5.0,53,53,0,0,yes,False,22,False,22,56,Candidate
chr1_396,0.0,,-26.0,2,2,1.8,59.0,2.0,168,168,0,0,yes,False,22,False,22,55,Candidate
chr1_421,0.0,,-15.4,2,2,0.7,0.0,0.0,16,16,0,0,yes,False,21,False,24,56,Candidate
chr1_435,0.0,,-19.2,2,2,1.0,59.0,2.0,57,57,0,0,yes,False,23,True,23,59,Candidate
chr1_536,0.0,,-46.4,2,2,2.3,26.0,5.0,94,94,0,0,yes,False,18,False,18,72,falsepositive
chr1_547,0.0,,-23.6,2,0,0.6,0.0,0.0,24,24,0,0,yes,False,22,False,21,58,Candidate
chr1_563,0.0,,-30.6,2,1,2.0,26.0,5.0,49,49,0,0,yes,False,22,False,19,65,falsepositive
chr1_598,0.0,,-37.6,2,2,2.3,26.0,5.0,193,193,0,0,yes,False,23,True,23,60,Candidate
chr1_689,0.0,,-26.1,2,2,2.0,26.0,5.0,31,31,0,0,yes,False,23,True,22,54,falsepositive
chr1_701,0.0,,-22.4,2,2,5.5,80.0,8.0,38,38,0,0,yes,True,23,False,22,57,Confident
chr1_735,0.0,,-31.1,1,2,1.8,59.0,2.0,2287,2287,0,0,yes,False,18,True,19,73,falsepositive
chr1_753,0.0,,-32.2,2,3,1.8,59.0,2.0,50,50,0,0,yes,False,25,False,30,70,Candidate
chr1_906,0.0,,-25.5,2,1,1.8,59.0,2.0,19,19,0,0,yes,False,21,False,21,58,Candidate
chr1_932,0.0,,-22.4,2,5,1.1,59.0,2.0,30,30,0,0,yes,False,19,False,21,76,falsepositive
chr20_12804,0.0,,-14.9,2,1,1.4,59.0,2.0,21,21,0,0,yes,False,18,True,18,46,falsepositive
chr20_12870,0.0,,-15.6,2,2,0.2,0.0,0.0,28,28,0,0,yes,False,24,False,22,80,falsepositive
chr20_12887,0.0,,-48.8,2,2,2.5,26.0,5.0,28,28,0,0,yes,False,21,True,21,71,falsepositive
chr20_12911,0.0,,-26.4,2,4,1.5,59.0,2.0,35,35,0,0,yes,False,23,False,24,71,Candidate
chr20_12927,0.0,,-37.9,2,1,1.7,59.0,2.0,22,22,0,0,yes,False,21,False,20,73,falsepositive
chr20_13025,0.0,,-16.6,2,2,1.3,59.0,2.0,88,88,0,0,yes,False,21,True,21,50,Candidate
chr20_13171,0.0,,-47.5,2,2,2.4,26.0,5.0,17,17,0,0,yes,False,23,True,23,60,Candidate
chr20_13195,0.0,,-31.1,2,2,1.2,59.0,2.0,45,45,0,0,yes,False,19,True,18,61,falsepositive
chr20_13249,0.0,,-38.5,2,2,1.6,59.0,2.0,38,38,0,0,yes,False,20,False,21,88,falsepositive
chr20_13261,0.0,,-30.5,2,2,2.2,26.0,5.0,34,34,0,0,yes,False,22,False,22,61,Candidate
chr20_13270,0.0,,-23.2,2,2,1.6,59.0,2.0,39,39,0,0,yes,False,22,False,21,59,Candidate
chr21_13424,0.0,,-17.8,2,2,1.1,59.0,2.0,238,238,0,0,yes,False,21,True,19,51,Candidate
chr21_13485,0.205592507896544,,-27.1,2,1,2.2,26.0,5.0,30,30,0,0,yes,False,18,False,23,51,falsepositive
chr21_13506,0.8048935760864175,0.0,-23.7,3,2,98.1,77.0,11.0,191,175,0,16,yes,False,22,True,22,56,falsepositive
chr21_13565,0.0,,-23.8,2,4,1.5,59.0,2.0,20,20,0,0,yes,False,22,False,21,57,falsepositive
chr21_13570,0.0,,-31.5,2,2,1.2,59.0,2.0,22,22,0,0,yes,False,22,False,23,53,Candidate
chr22_13635,0.0,,-37.3,2,2,5.5,80.0,8.0,19,19,0,0,yes,True,23,True,26,67,Confident
chr22_13681,0.0,,-16.7,2,2,1.3,59.0,2.0,35,35,0,0,yes,False,21,False,26,53,Candidate
chr22_13690,0.0,,-21.0,2,2,1.6,59.0,2.0,14,14,0,0,yes,False,25,True,24,60,Candidate
chr22_13694,0.0,,-21.3,2,1,1.6,59.0,2.0,14,14,0,0,yes,False,25,True,27,61,Candidate
chr22_13709,0.0,0.9819407865755586,-22.4,2,1,1463.9,77.0,11.0,2870,2642,0,228,yes,False,23,False,24,65,Candidate
chr22_13767,0.0,,-23.3,2,2,1.9,59.0,2.0,21,21,0,0,yes,False,22,True,22,52,falsepositive
chr22_13781,0.0,,-35.4,2,2,2.1,26.0,5.0,40,40,0,0,yes,False,24,True,26,72,Candidate
chr22_13859,0.0,,-21.4,3,3,1.5,59.0,2.0,81,81,0,0,yes,False,22,True,21,60,Candidate
chr22_13904,0.1792560666397824,,-28.8,0,2,1.6,59.0,2.0,36,36,0,0,yes,False,21,False,22,76,falsepositive
chr22_13911,0.0,,-41.9,2,2,2.8,26.0,5.0,23,23,0,0,yes,False,22,True,22,59,Candidate
chr22_13932,0.0,,-34.9,2,2,2.0,26.0,5.0,16,16,0,0,yes,False,21,False,22,54,falsepositive
chr22_13974,0.0,,-34.7,2,1,2.3,26.0,5.0,28,28,0,0,yes,False,22,False,23,63,Candidate
chr22_14015,0.0,,-19.6,0,3,0.8,0.0,0.0,31,31,0,0,yes,False,25,True,27,77,falsepositive
chr22_14030,0.0,,-32.6,2,2,1.9,59.0,2.0,48,48,0,0,yes,False,25,False,23,66,Candidate
chr22_14033,0.0,,-19.0,4,6,1.0,59.0,2.0,474,474,0,0,no,True,22,True,19,66,Confident
chr22_14041,0.0,,-23.7,2,1,1.6,59.0,2.0,56,56,0,0,yes,False,21,False,22,53,Candidate
chr22_14042,0.0,,-26.7,1,2,1.6,59.0,2.0,56,56,0,0,yes,False,21,False,25,72,Candidate
chr22_14048,0.0,,-13.5,2,1,2.2,26.0,5.0,29,29,0,0,yes,False,18,False,17,36,falsepositive
chr2_11001,0.0,0.0,-18.6,2,2,0.9,0.0,0.0,81,44,37,0,yes,False,25,False,25,81,falsepositive
chr2_11014,0.0,,-23.6,2,2,2.1,26.0,5.0,37,37,0,0,yes,False,23,True,23,63,Candidate
chr2_11018,0.0,,-24.9,2,2,1.8,59.0,2.0,33,33,0,0,yes,False,22,True,22,61,Candidate
chr2_11062,0.205592507896544,,-17.7,2,4,1.0,59.0,2.0,31,31,0,0,yes,False,18,False,18,71,falsepositive
chr2_11091,0.0,,-25.4,3,6,1.1,59.0,2.0,36,36,0,0,yes,False,21,False,20,83,falsepositive
chr2_11251,0.0,,-37.5,2,2,1.9,59.0,2.0,18,18,0,0,yes,False,21,True,21,48,falsepositive
chr2_11316,0.0,0.0,-27.4,2,2,2.4,26.0,5.0,38,38,0,0,yes,False,22,False,22,70,Candidate
chr2_11337,0.0,,-11.3,2,3,1.2,59.0,2.0,191,191,0,0,yes,False,18,False,13,42,falsepositive
chr2_11340,0.0,,-26.2,2,2,5.2,80.0,8.0,48,48,0,0,yes,True,23,True,24,60,Confident
chr2_11342,0.0,,-37.3,2,2,1.9,59.0,2.0,17,17,0,0,yes,False,21,True,21,63,Candidate
chr2_11382,0.0,,-22.5,2,2,4.4,24.0,13.0,16,16,0,0,yes,True,18,False,17,73,Confident
chr2_11490,0.7808175599991581,,-28.4,2,1,5.1,80.0,8.0,144,144,0,0,yes,True,22,True,22,57,Confident
chr2_11517,0.0,,-16.9,2,2,0.2,0.0,0.0,82,82,0,0,yes,False,18,False,18,57,falsepositive
chr2_11566,0.0,,-47.5,2,2,2.6,26.0,5.0,32,32,0,0,yes,False,22,True,22,53,Candidate
chr2_11597,0.0,0.0,-30.2,0,0,1.7,59.0,2.0,107,62,0,45,yes,False,23,True,25,65,falsepositive
chr2_11628,0.0,,-18.9,2,2,0.7,0.0,0.0,14,14,0,0,yes,False,19,True,16,62,falsepositive
chr2_11648,0.0,,-22.4,3,2,0.9,0.0,0.0,67,67,0,0,no,True,21,False,20,59,Confident
chr2_11650,0.0,,-19.1,1,4,0.6,0.0,0.0,32,32,0,0,no,True,18,False,17,53,Confident
chr2_11653,0.0,0.0,-21.6,3,1,121.0,77.0,11.0,245,207,0,38,no,False,23,True,21,61,Candidate
chr2_11662,0.0,,-20.0,3,8,1.5,59.0,2.0,26,26,0,0,yes,False,23,False,18,52,falsepositive
chr2_11717,0.0,,-23.7,0,1,1.6,59.0,2.0,17,17,0,0,yes,False,24,False,24,57,Candidate
chr2_11791,0.0,,-28.8,2,1,0.7,0.0,0.0,10,10,0,0,yes,False,25,True,26,63,falsepositive
chr2_11850,0.4689955933007422,0.6609623348556695,-47.7,0,1,2.0,26.0,5.0,142,72,0,70,yes,False,21,True,20,81,falsepositive
chr2_11873,0.2222848303971489,,-14.0,2,4,1.2,59.0,2.0,28,28,0,0,yes,False,18,True,20,41,falsepositive
chr2_11940,0.0,,-22.2,2,2,1.6,59.0,2.0,14,14,0,0,yes,False,22,True,21,61,Candidate
chr2_11942,0.9999999997114608,,-22.3,2,3,0.7,0.0,0.0,52,52,0,0,yes,False,23,False,25,67,falsepositive
chr2_11958,0.0,,-21.4,0,2,1.5,59.0,2.0,44,44,0,0,yes,False,21,True,24,62,Candidate
chr2_11993,0.0,,-18.6,2,0,1.5,59.0,2.0,16,16,0,0,yes,False,23,True,24,50,Candidate
chr2_12120,0.7973265098589033,,-39.8,2,1,1.8,59.0,2.0,58,58,0,0,no,True,18,False,16,80,Confident
chr2_12189,0.0,,-37.3,2,2,2.0,26.0,5.0,17,17,0,0,yes,False,21,True,21,63,Candidate
chr2_12224,0.0,,-34.2,2,2,2.2,26.0,5.0,22,22,0,0,yes,False,21,True,21,58,Candidate
chr2_12346,0.0,,-23.7,2,0,0.9,0.0,0.0,27,27,0,0,yes,False,23,True,21,56,Candidate
chr2_12446,0.0,,-25.2,2,2,1.3,59.0,2.0,37,37,0,0,yes,False,23,False,26,59,Candidate
chr2_12451,0.0,0.0,-30.2,6,5,1.9,59.0,2.0,188,96,0,92,yes,False,22,False,23,62,falsepositive
chr2_12480,0.0,,-14.2,3,1,0.1,0.0,0.0,104,104,0,0,yes,False,18,True,16,39,falsepositive
chr2_12503,0.0,,-48.9,2,2,2.6,26.0,5.0,32,32,0,0,yes,False,22,True,22,53,Candidate
chr2_12526,0.0,,-12.6,5,3,0.6,0.0,0.0,23,23,0,0,yes,False,18,False,18,37,falsepositive
chr2_12625,0.0,,-37.2,3,5,1.8,59.0,2.0,21,21,0,0,yes,False,22,False,23,86,falsepositive
chr2_12636,0.0,0.0,-22.4,1,1,68.1,77.0,11.0,132,72,0,60,yes,False,22,True,22,61,falsepositive
chr2_12638,0.0,,-26.9,2,2,2.1,26.0,5.0,68,68,0,0,yes,False,23,True,22,63,Candidate
chr2_12656,0.0,0.0,-21.7,2,3,25.7,77.0,11.0,48,41,0,7,yes,False,22,False,23,63,Candidate
chr2_12676,0.0,,-29.4,2,1,1.1,59.0,2.0,31,31,0,0,yes,False,23,True,22,64,Candidate
chr2_12708,0.0,,-26.8,2,4,1.5,59.0,2.0,19,19,0,0,yes,False,23,True,23,75,falsepositive
chr2_12709,0.0,,-27.5,0,0,1.4,59.0,2.0,19,19,0,0,yes,False,23,True,23,69,falsepositive
chr3_14194,0.0,,-36.1,2,2,2.1,26.0,5.0,25,25,0,0,yes,False,25,True,26,57,Candidate
chr3_14249,0.0,,-22.0,2,3,1.5,59.0,2.0,26,26,0,0,yes,False,22,False,24,60,Candidate
chr3_14253,0.0,,-33.0,2,2,1.9,59.0,2.0,15,15,0,0,yes,False,23,True,25,64,falsepositive
chr3_14284,0.0,,-21.6,3,2,1.5,59.0,2.0,39,39,0,0,yes,False,18,False,21,64,falsepositive
chr3_14296,0.0,,-30.9,2,2,1.3,59.0,2.0,15,15,0,0,yes,False,20,True,22,81,falsepositive
chr3_14322,0.0,,-28.9,2,2,2.1,26.0,5.0,36,36,0,0,yes,False,22,False,22,61,Candidate
chr3_14340,0.0,,-14.9,6,5,1.6,59.0,2.0,25,25,0,0,yes,False,18,True,18,58,falsepositive
chr3_14406,0.0,,-31.7,1,2,1.3,59.0,2.0,14,14,0,0,yes,False,22,False,21,80,falsepositive
chr3_14452,0.0,,-15.8,1,2,0.0,0.0,0.0,54,54,0,0,yes,False,19,True,21,67,falsepositive
chr3_14461,0.0,,-18.3,2,1,1.8,59.0,2.0,64,64,0,0,yes,False,21,True,20,57,Candidate
chr3_14466,0.0,,-23.2,1,2,1.6,59.0,2.0,49,49,0,0,yes,False,24,True,23,62,Candidate
chr3_14474,0.0,,-31.7,2,4,2.2,26.0,5.0,31,31,0,0,yes,False,25,False,21,62,Candidate
chr3_14501,0.0,,-33.3,2,1,2.0,26.0,5.0,18,18,0,0,yes,False,24,True,22,60,falsepositive
chr3_14599,0.0,,-24.9,2,2,1.5,59.0,2.0,11,11,0,0,yes,False,23,False,24,68,falsepositive
chr3_14646,0.0,,-44.0,2,2,2.3,26.0,5.0,22,22,0,0,yes,False,21,True,21,59,Candidate
chr3_14704,0.0,,-24.1,2,7,1.7,59.0,2.0,143,143,0,0,yes,False,22,False,17,50,falsepositive
chr3_14711,0.0,,-27.3,2,2,1.0,59.0,2.0,24,24,0,0,yes,False,22,False,22,57,Candidate
chr3_14761,0.0,,-25.8,2,2,1.8,59.0,2.0,33,33,0,0,yes,False,20,False,19,78,falsepositive
chr3_14782,0.0,,-43.8,2,2,2.4,26.0,5.0,56,56,0,0,yes,False,20,True,20,59,Candidate
chr3_14788,0.0,,-40.5,13,13,1.8,59.0,2.0,89,89,0,0,no,True,18,False,18,83,Confident
chr3_14800,0.0,,-40.7,2,2,2.0,26.0,5.0,24,24,0,0,yes,False,21,True,21,67,falsepositive
chr3_14988,0.0,,-22.4,2,1,1.3,59.0,2.0,24,24,0,0,yes,False,24,True,23,70,falsepositive
chr3_14994,0.0,,-31.4,2,2,1.9,59.0,2.0,50,50,0,0,yes,False,19,True,15,70,falsepositive
chr3_15066,0.0,,-24.2,2,4,1.0,59.0,2.0,27,27,0,0,yes,False,23,False,26,84,falsepositive
chr3_15081,0.6142910727271381,0.0,-17.3,1,3,58.7,77.0,11.0,115,112,0,3,yes,False,22,True,20,59,falsepositive
chr3_15101,0.6779836022168731,,-18.3,2,2,1.3,59.0,2.0,754,754,0,0,yes,False,23,False,23,60,Candidate
chr3_15146,0.0,,-24.6,2,2,0.4,0.0,0.0,22,22,0,0,yes,False,22,True,20,49,falsepositive
chr3_15160,0.0,,-26.3,2,2,1.0,59.0,2.0,101,101,0,0,yes,False,19,True,19,79,falsepositive
chr3_15217,0.0,,-21.0,2,1,0.9,0.0,0.0,15,15,0,0,yes,False,21,True,21,56,Candidate
chr3_15272,0.0,0.0,-52.5,2,1,23.9,77.0,11.0,44,23,0,21,yes,False,22,False,21,76,falsepositive
chr3_15273,0.0,,-32.5,2,2,2.7,26.0,5.0,21,21,0,0,yes,False,23,True,23,60,Candidate
chr3_15274,0.0,,-15.2,2,1,0.5,0.0,0.0,21,21,0,0,yes,False,23,True,23,62,falsepositive
chr3_15329,0.0,,-43.9,2,2,2.3,26.0,5.0,22,22,0,0,yes,False,21,True,21,59,Candidate
chr3_15349,0.0,,-27.3,2,5,2.0,26.0,5.0,17,17,0,0,yes,False,21,True,17,60,falsepositive
chr3_15410,0.0,,-28.7,2,8,1.3,59.0,2.0,30,30,0,0,yes,False,18,True,22,70,falsepositive
chr3_15412,0.0,,-9.8,0,1,2.3,26.0,5.0,29,29,0,0,yes,True,23,False,21,48,Confident
chr3_15439,0.9612366044343368,,-41.3,2,2,2.3,26.0,5.0,91,91,0,0,yes,False,20,True,20,59,falsepositive
chr4_15715,0.0,,-29.5,2,2,1.7,59.0,2.0,14,14,0,0,yes,False,22,True,22,58,Candidate
chr4_15737,0.0,,-20.9,2,2,1.2,59.0,2.0,24,24,0,0,yes,False,22,False,22,59,Candidate
chr4_15809,0.0,,-38.6,2,2,2.2,26.0,5.0,38,38,0,0,yes,False,22,True,22,67,Candidate
chr4_15897,0.0,,-29.5,2,3,2.1,26.0,5.0,16,16,0,0,yes,False,23,True,21,62,Candidate
chr4_15898,0.0,,-41.8,2,1,2.1,26.0,5.0,16,16,0,0,yes,False,23,True,21,85,falsepositive
chr4_15904,0.0,,-34.7,3,5,2.1,26.0,5.0,29,29,0,0,yes,False,19,False,18,59,falsepositive
chr4_15911,0.0,,-27.0,2,2,2.1,26.0,5.0,102,102,0,0,yes,False,18,False,18,51,falsepositive
chr4_15912,0.0,,-22.8,2,3,1.1,59.0,2.0,102,102,0,0,yes,False,18,False,20,76,falsepositive
chr4_15949,0.0,,-23.4,1,2,1.7,59.0,2.0,60,60,0,0,no,True,22,False,22,51,Confident
chr4_15963,0.0,,-19.2,2,2,1.5,59.0,2.0,202,202,0,0,yes,False,22,False,22,61,Candidate
chr4_15984,0.0,,-24.7,2,0,1.2,59.0,2.0,51,51,0,0,yes,False,21,True,20,67,falsepositive
chr4_16045,0.0,,-21.0,0,2,0.5,0.0,0.0,15,15,0,0,yes,False,18,True,16,70,falsepositive
chr4_16166,0.0,,-9.0,3,3,1.7,59.0,2.0,27,27,0,0,yes,False,18,False,18,51,falsepositive
chr4_16203,0.0,,-22.6,1,2,1.2,59.0,2.0,35,35,0,0,yes,False,18,False,18,82,falsepositive
chr4_16251,0.0,,-26.4,8,2,0.0,0.0,0.0,61,61,0,0,yes,False,24,False,29,85,falsepositive
chr4_16280,0.0,,-37.6,2,2,2.1,26.0,5.0,38,38,0,0,yes,False,22,True,22,67,Candidate
chr5_16438,0.0,,-29.5,3,2,2.1,26.0,5.0,42,42,0,0,yes,False,21,False,26,56,Candidate
chr5_16481,0.0,,-23.5,2,2,0.0,0.0,0.0,32,32,0,0,yes,False,21,False,20,53,falsepositive
chr5_16498,0.0,,-27.8,2,2,1.9,59.0,2.0,23,23,0,0,yes,False,22,True,22,66,falsepositive
chr5_16550,0.0,,-22.0,2,2,1.5,59.0,2.0,24,24,0,0,yes,False,22,True,20,52,Candidate
chr5_16762,0.7555480827694484,,-25.7,1,2,1.4,59.0,2.0,110,110,0,0,yes,False,24,True,21,58,Candidate
chr5_16809,0.0,,-33.3,2,2,2.4,26.0,5.0,66,66,0,0,yes,False,22,False,20,48,falsepositive
chr5_16932,0.0,,-28.3,5,2,1.8,59.0,2.0,15,15,0,0,yes,False,22,True,22,68,falsepositive
chr5_16968,0.0,,-27.0,2,5,2.1,26.0,5.0,32,32,0,0,yes,False,22,True,25,63,Candidate
chr5_16999,0.3832284694669611,,-32.1,2,2,2.2,26.0,5.0,682,682,0,0,yes,False,22,False,22,64,falsepositive
chr5_17084,0.0,,-30.8,2,3,1.3,59.0,2.0,14,14,0,0,yes,False,22,True,23,61,Candidate
chr5_17127,0.0,,-27.6,2,2,5.4,80.0,8.0,96,96,0,0,yes,True,22,True,22,64,Confident
chr5_17163,0.0,,-38.1,2,0,1.9,59.0,2.0,26,26,0,0,no,True,22,True,24,59,Confident
chr5_17174,0.0,,-18.4,2,2,1.5,59.0,2.0,19,19,0,0,yes,False,22,True,27,62,falsepositive
chr5_17231,0.0,,-29.8,2,2,2.1,26.0,5.0,36,36,0,0,yes,False,24,False,23,63,Candidate
chr5_17292,0.0,,-32.0,2,2,2.3,26.0,5.0,12,12,0,0,yes,False,20,True,20,53,falsepositive
chr5_17564,0.0,,-28.4,2,3,0.7,0.0,0.0,37,37,0,0,no,True,18,False,20,86,Confident
chr5_17577,0.9952730346940504,,-23.6,2,3,1.3,59.0,2.0,309,309,0,0,yes,False,23,False,22,60,falsepositive
chr5_17620,0.0,,-35.4,2,2,2.1,26.0,5.0,193,193,0,0,yes,False,22,True,27,59,Candidate
chr5_17643,0.0,,-28.1,2,1,1.9,59.0,2.0,23,23,0,0,yes,False,24,False,26,57,Candidate
chr5_17660,0.0,0.0,-15.4,0,5,1.6,59.0,2.0,63,39,0,24,yes,False,23,False,18,56,falsepositive
chr5_KI270792v1_alt_21674,0.0,,-27.0,2,5,2.1,26.0,5.0,32,32,0,0,yes,False,22,True,25,63,falsepositive
chr6_18015,0.0,,-30.8,3,2,2.0,26.0,5.0,38,38,0,0,yes,False,22,False,22,52,falsepositive
chr6_18019,0.0,,-22.5,4,2,1.7,59.0,2.0,26,26,0,0,yes,False,20,False,17,72,falsepositive
chr6_18035,0.0,,-43.6,2,1,2.4,26.0,5.0,36,36,0,0,yes,False,25,False,21,77,falsepositive
chr6_18099,0.8720735632782366,,-19.5,4,2,0.8,0.0,0.0,1056,1056,0,0,yes,False,18,False,16,68,falsepositive
chr6_18108,0.419650664094974,,-36.1,1,2,2.0,26.0,5.0,177,177,0,0,yes,False,18,False,15,72,falsepositive
chr6_18165,0.0,,-17.7,2,3,5.0,80.0,8.0,78,78,0,0,yes,True,22,True,20,51,Confident
chr6_18170,0.0,,-17.0,3,7,0.1,0.0,0.0,10,10,0,0,yes,False,23,True,20,58,falsepositive
chr6_18186,0.0,,-30.1,2,2,2.1,26.0,5.0,182,182,0,0,yes,False,21,False,21,59,Candidate
chr6_18220,0.0,,-33.8,2,2,1.8,59.0,2.0,23,23,0,0,yes,False,22,False,22,83,falsepositive
chr6_18239,0.8698926853156171,,-25.0,2,1,1.4,59.0,2.0,55,55,0,0,no,True,23,True,22,65,Confident
chr6_18255,0.0,,-37.4,2,2,2.3,26.0,5.0,57,57,0,0,yes,False,23,False,23,62,Candidate
chr6_18282,0.0,,-35.7,2,2,1.8,59.0,2.0,24,24,0,0,yes,False,23,False,23,63,Candidate
chr6_18332,0.0,,-20.1,1,4,1.6,59.0,2.0,374,374,0,0,yes,False,21,True,24,69,falsepositive
chr6_18375,0.0,,-21.2,2,2,0.6,0.0,0.0,62,62,0,0,yes,False,21,False,22,58,Candidate
chr6_18437,0.0,,-12.5,2,2,0.6,0.0,0.0,21,21,0,0,yes,False,24,False,26,58,Candidate
chr6_18448,0.0,,-26.9,1,4,1.3,59.0,2.0,23,23,0,0,yes,False,21,False,24,65,falsepositive
chr6_18494,0.0,,-7.9,1,3,0.8,0.0,0.0,20,20,0,0,yes,False,22,False,23,60,Candidate
chr6_18507,0.0,,-23.2,2,0,1.6,59.0,2.0,61,61,0,0,yes,False,25,False,27,55,falsepositive
chr6_18537,0.0,,-24.4,2,2,1.4,59.0,2.0,26,26,0,0,yes,False,22,True,20,52,falsepositive
chr6_18686,0.0,,-19.7,2,5,0.5,0.0,0.0,22,22,0,0,yes,False,19,True,21,73,falsepositive
chr6_KI270798v1_alt_21705,0.8698926853156171,,-25.0,2,1,1.4,59.0,2.0,55,55,0,0,no,True,23,True,22,65,Confident
chr7_18806,0.0,,-21.4,2,1,0.1,0.0,0.0,54,54,0,0,yes,False,23,True,23,50,falsepositive
chr7_18887,0.0,,-25.8,2,1,1.5,59.0,2.0,16,16,0,0,yes,False,23,True,22,55,Candidate
chr7_19094,0.0,,-25.1,2,2,1.9,59.0,2.0,27,27,0,0,yes,False,22,False,22,62,Candidate
chr7_19097,0.0,,-54.8,2,2,2.3,26.0,5.0,34,34,0,0,yes,False,23,True,23,62,Candidate
chr7_19121,0.0,,-18.0,4,2,1.6,59.0,2.0,21,21,0,0,yes,False,18,True,16,66,falsepositive
chr7_19219,0.0,,-35.5,2,2,5.7,80.0,8.0,32,32,0,0,yes,True,22,False,22,60,Confident
chr7_19245,0.0,,-41.8,2,2,1.3,59.0,2.0,10,10,0,0,yes,False,22,True,23,66,falsepositive
chr7_19310,0.0,,-35.3,2,3,1.7,59.0,2.0,36,36,0,0,yes,False,19,False,19,84,falsepositive
chr7_19344,0.0,,-26.7,2,3,0.6,0.0,0.0,11,11,0,0,yes,False,21,True,19,66,falsepositive
chr7_19366,0.0,,-24.9,2,0,1.6,59.0,2.0,13,13,0,0,yes,False,24,False,23,69,falsepositive
chr7_19382,0.0,0.0,-15.6,2,0,42.4,77.0,11.0,96,69,0,27,no,False,24,True,21,79,falsepositive
chr7_19448,0.0,,-36.5,2,2,2.4,26.0,5.0,28,28,0,0,yes,False,22,False,23,60,Candidate
chr7_19564,0.0,,-15.5,2,2,0.0,0.0,0.0,34,34,0,0,yes,False,18,True,19,42,falsepositive
chr7_19568,0.0,,-29.4,2,2,2.1,26.0,5.0,18,18,0,0,yes,False,22,False,22,57,Candidate
