provisional_id,normalized_entropy,normalized_entropy_s,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
QFTL02000255.1_12876,0.0102083589600993,0.0,-21.1,2,2,756.7,92.0,3.0,1483,1480,0,3,yes,False,21,True,22,58,Candidate
QFTL02000255.1_12878,0.0101962424879673,0.0,-21.1,2,2,757.4,92.0,3.0,1485,1482,0,3,yes,False,21,True,22,58,Candidate
QFTL02000255.1_12880,0.0,0.0,-21.6,2,3,166.4,92.0,3.0,327,310,0,17,yes,False,22,True,24,59,Candidate
QFTL02000255.1_12882,0.0322303549232304,,-19.9,2,2,0.7,84.0,3.0,300,300,0,0,yes,False,23,True,22,62,Candidate
QFTL02000255.1_12884,0.0945836275363468,,-13.6,2,2,0.1,84.0,3.0,671,671,0,0,yes,False,21,True,22,56,Candidate
QFTL02000255.1_12886,0.0,0.0,-22.9,3,2,117.6,92.0,3.0,229,192,0,37,yes,False,23,True,22,59,Candidate
QFTL02000255.1_12888,0.0,,-18.5,2,2,1.1,91.0,2.0,2273,2273,0,0,yes,False,22,True,24,59,Candidate
QFTL02000255.1_12890,0.0406684936348092,0.0,-23.1,3,4,126.4,92.0,3.0,249,228,0,21,yes,False,23,True,23,60,Candidate
QFTL02000255.1_12892,0.2133822996116903,0.0,-25.1,2,2,51.4,92.0,3.0,100,94,0,6,yes,False,21,True,23,57,Candidate
QFTL02000265.1_13104,0.1113929878090992,0.0,-23.4,2,1,347.1,92.0,3.0,679,527,0,152,yes,False,22,True,23,61,Candidate
QFTL02000282.1_13664,0.6657816608713029,0.4954960072685106,-58.9,4,4,2.3,90.0,3.0,270,94,156,20,yes,False,20,True,20,97,falsepositive
QFTL02000364.1_16738,0.0,0.0,-23.5,2,2,1.6,91.0,2.0,11,11,0,0,yes,False,21,False,23,61,Candidate
QFTL02000370.1_16918,0.4689955933007422,0.8631205682780919,-21.2,5,4,1.6,91.0,2.0,17,10,0,7,yes,False,20,True,20,59,falsepositive
QFTL02000424.1_19303,0.8641797137520263,0.5896266119372789,-26.3,5,5,1.4,91.0,2.0,531,154,359,18,yes,False,20,False,20,83,falsepositive
QFTL02000447.1_20491,0.0,0.8586727108001834,-19.9,2,2,159.3,92.0,3.0,314,304,0,10,yes,False,22,True,22,56,Candidate
QFTL02000530.1_22632,0.0676976552553036,0.4104042741505886,-17.6,2,1,1230.2,92.0,3.0,2412,1785,0,627,yes,False,22,True,22,59,Candidate
QFTL02000538.1_22729,0.3095434288617861,,-22.6,0,2,1.1,91.0,2.0,17,17,0,0,yes,False,21,False,21,53,Candidate
QFTL02000544.1_22830,0.229261717611527,0.2108423000299931,-25.4,1,2,3088.2,92.0,3.0,6055,5995,0,60,yes,False,23,True,21,55,Candidate
QFTL02000571.1_23114,0.4982078234946206,,-30.5,2,2,0.7,84.0,3.0,41,41,0,0,yes,False,22,True,20,81,falsepositive
QFTL02000595.1_23517,0.3080928104582975,,-26.7,2,1,1.7,91.0,2.0,144,144,0,0,yes,False,21,True,21,58,Candidate
QFTL02000595.1_23519,0.3500600603094603,0.5008798939714798,-17.6,2,2,617.1,92.0,3.0,1212,1170,0,42,yes,False,22,True,22,63,Candidate
QFTL02000663.1_24998,0.7793498370035461,,-26.8,2,2,1.9,91.0,2.0,26,26,0,0,yes,False,22,False,22,61,Candidate
QFTL02000664.1_25004,0.0,,-19.9,1,3,0.9,84.0,3.0,50,50,0,0,yes,False,21,False,23,57,Candidate
QFTL02000690.1_25390,0.7896900818697759,0.8112781241705938,-31.5,2,2,9.7,92.0,3.0,16,12,0,4,yes,False,22,True,22,58,falsepositive
QFTL02000700.1_26297,0.3810031519749779,0.0,-25.2,7,3,1.0,91.0,2.0,39,38,0,1,yes,False,23,True,19,55,falsepositive
QFTL02000792.1_27635,0.0302870893297863,,-18.6,1,2,1.0,91.0,2.0,8940,8940,0,0,yes,False,22,True,20,57,Candidate
QFTL02000793.1_27638,0.8516833585851503,0.0,-26.8,1,2,2.0,90.0,3.0,29,29,0,0,yes,False,22,False,23,64,falsepositive
QFTL02000817.1_38299,0.1745408709186995,0.98855643537673,-18.4,2,3,298.6,92.0,3.0,586,318,0,268,yes,False,22,True,23,61,falsepositive
QFTL02000843.1_38357,0.5435644429110573,,-23.8,2,2,1.6,91.0,2.0,16,16,0,0,yes,False,21,False,20,58,Candidate
QFTL02000879.1_38609,0.415373500460768,0.0,-14.0,2,2,17.9,92.0,3.0,36,24,0,12,yes,False,22,False,24,58,Candidate
QFTL02001176.1_2827,0.2243269600565489,,-20.9,2,2,1.0,91.0,2.0,83,83,0,0,yes,False,20,True,18,78,falsepositive
QFTL02001338.1_4859,0.0,,-14.2,2,2,0.3,84.0,3.0,10,10,0,0,yes,False,22,True,22,70,falsepositive
QFTL02001429.1_5765,0.5159469297189084,,-22.8,2,1,0.6,84.0,3.0,26,26,0,0,yes,False,18,False,15,76,falsepositive
