provisional_id,five_prime_process_signal_selected_row_count_sum_over_mature_count_sum,num_locis,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19732,0.7229960899315738,81,-24.5,2,2,8343.1,87.0,2.0,16362,11930,26,4406,no,True,22,True,22,62,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8805,0.9491101632593028,68,-22.9,2,2,6931.3,87.0,2.0,13598,13523,0,75,no,False,22,True,22,60,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18084,0.9926160337552744,49,-27.8,3,2,6821.4,87.0,2.0,13382,13261,0,121,no,False,22,False,23,64,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20169,0.9436101516744256,70,-23.3,2,2,6788.7,87.0,2.0,13318,13088,0,230,no,False,22,True,24,62,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19174,0.9126285479226656,96,-19.0,1,2,6186.5,87.0,2.0,12137,11168,392,577,no,False,21,True,23,63,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1794,0.9870667356440764,104,-26.9,2,2,5135.8,87.0,2.0,10075,9665,392,18,no,False,24,False,22,65,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3588,0.9610194902548724,60,-27.8,2,2,5100.3,87.0,2.0,10005,9799,11,195,no,False,21,True,23,62,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14965,0.9915809167446212,98,-25.1,2,2,4981.3,87.0,2.0,9773,9621,0,152,no,False,24,False,22,61,Confident
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_35351,0.9941853272299888,50,-19.9,1,1,4340.0,87.0,2.0,8515,8083,0,432,no,False,22,True,22,58,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15289,0.9892557651991616,42,-24.3,2,2,3975.4,87.0,2.0,7799,7620,0,179,no,False,22,True,22,61,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_27949,0.5778025655326269,80,-23.9,3,2,3649.7,87.0,2.0,7161,5448,298,1415,no,False,22,False,21,63,Confident
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34964,0.3619269619269619,50,-21.7,2,2,3279.0,87.0,2.0,6435,6251,0,184,no,False,22,False,22,59,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30658,0.8532110091743119,73,-17.0,1,2,3277.6,87.0,2.0,6431,5978,0,453,no,False,21,True,23,59,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_11910,0.9407183725365544,41,-20.8,2,2,3197.6,87.0,2.0,6274,5965,0,309,no,False,22,True,21,58,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3465,0.987324581258488,57,-29.5,2,2,2963.1,87.0,2.0,5814,4401,0,1413,no,False,22,True,22,58,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13701,0.9610975380567562,36,-23.0,2,4,2711.7,87.0,2.0,5321,5280,0,41,no,False,22,True,25,62,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17178,0.9904427540472012,41,-22.5,3,2,2621.9,87.0,2.0,5145,5127,0,18,no,False,22,True,23,63,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14307,0.8344827586206897,55,-21.8,1,3,2598.4,87.0,2.0,5100,4410,0,690,no,False,21,True,23,61,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30588,0.7289346501365833,49,-23.9,2,2,2425.1,87.0,2.0,4759,3490,0,1269,no,False,23,True,24,59,Confident
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_35349,0.9936612021857923,38,-17.5,1,4,2337.6,87.0,2.0,4587,4575,0,12,no,False,22,True,19,57,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_670,0.978021978021978,53,-20.0,2,2,2172.6,87.0,2.0,4263,3335,0,928,no,False,22,True,23,59,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28380,0.9745454545454544,46,-21.8,2,2,2109.7,87.0,2.0,4141,3850,0,291,no,False,22,True,22,60,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25000,0.9956767542401064,29,-17.7,2,4,1531.8,87.0,2.0,3007,3004,0,3,no,False,22,False,23,60,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9554,0.8071884447430299,32,-26.7,1,1,1508.0,87.0,2.0,2959,2429,0,530,no,False,23,True,23,65,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14147,0.8931591083781706,39,-26.0,1,2,1313.8,87.0,2.0,2579,2420,0,159,no,False,22,True,23,60,Confident
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33307,0.9762011674898968,14,-27.0,2,2,1134.7,87.0,2.0,2227,2178,0,49,no,False,22,True,23,59,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4734,0.93128067826863,31,-21.1,1,2,1133.7,87.0,2.0,2226,2173,0,53,no,False,21,True,25,62,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20271,0.9805194805194806,21,-20.3,2,1,1098.4,87.0,2.0,2156,2131,0,25,no,False,22,True,21,57,Confident
GWHACBE00003060_OriSeqID=ctg5993_Len=19780_46204,0.4350225790265931,36,-24.5,2,2,964.8,87.0,2.0,1891,1024,0,867,yes,False,22,False,22,66,Confident
GWHACBE00002317_OriSeqID=ctg5129_Len=30822_45382,0.4350225790265931,36,-24.5,2,2,964.8,87.0,2.0,1891,1024,0,867,yes,False,22,False,22,66,Confident
GWHACBE00003020_OriSeqID=ctg5951_Len=21156_46169,0.984766050054407,21,-15.4,2,2,936.6,87.0,2.0,1838,1821,16,1,yes,False,22,False,22,64,Confident
GWHACBE00001627_OriSeqID=ctg4266_Len=39431_44421,0.9534735500318674,18,-18.5,2,2,799.3,87.0,2.0,1569,1501,0,68,yes,False,22,True,22,58,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28097,0.9534735500318674,18,-18.5,2,2,797.5,87.0,2.0,1569,1501,0,68,no,False,22,True,22,58,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13816,0.9993006993006992,19,-22.2,2,2,765.1,87.0,2.0,1503,1430,0,73,no,False,23,True,23,61,Confident
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37625,0.9006211180124224,26,-21.7,0,0,733.6,87.0,2.0,1442,644,0,798,no,False,23,False,22,58,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3786,0.5739726027397261,16,-18.3,2,1,370.6,87.0,2.0,730,428,0,302,no,False,22,False,22,60,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25520,0.9628252788104088,8,-20.5,2,2,175.5,87.0,2.0,346,269,0,77,no,False,24,True,23,59,Confident
GWHACBE00002036_OriSeqID=ctg4781_Len=34162_44999,0.839299987971522,683,-26.6,2,0,1.6,81.0,2.0,2225081,2200471,12,24598,yes,False,21,True,23,68,Confident
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_39948,0.9733207682058947,106,-21.5,2,4,0.3,42.0,2.0,30085,30085,0,0,no,False,19,True,21,55,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30464,0.9840674789128396,100,-24.0,2,2,0.2,42.0,2.0,31704,31678,26,0,no,False,19,True,21,61,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_27452,0.9941627208239748,206,-25.0,0,1,0.2,42.0,2.0,168741,168729,0,12,no,False,21,True,20,61,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26706,0.9982640496250348,110,-24.3,2,2,0.1,42.0,2.0,43196,43196,0,0,no,False,22,True,23,59,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25002,1.0,9,-27.0,2,2,0.1,42.0,2.0,445,445,0,0,no,False,23,True,23,69,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25843,0.9979289800118468,211,-24.2,4,2,0.0,42.0,2.0,231287,231269,0,18,no,False,22,True,22,60,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_27658,0.7624581603963048,308,-24.1,0,3,0.0,42.0,2.0,73042,58908,15,14119,no,False,21,True,23,61,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12872,0.839299987971522,683,-26.6,2,0,0.0,42.0,2.0,2225081,2200471,12,24598,no,False,21,True,23,68,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4648,0.998892434271248,66,-24.9,2,2,0.0,42.0,2.0,37921,37921,0,0,no,False,22,True,25,65,Confident
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38851,0.9263456090651558,13,-26.0,2,2,0.0,42.0,2.0,353,353,0,0,no,False,23,True,21,62,Confident
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33369,0.7721518987341772,14,-19.6,2,2,0.0,42.0,2.0,948,948,0,0,no,False,22,True,22,63,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3356,0.9581963295044686,165,-27.8,0,2,0.0,42.0,2.0,69034,66517,15,2502,no,False,20,True,23,65,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16184,0.997687538330995,221,-24.7,2,1,0.0,42.0,2.0,1428327,1428327,0,0,no,False,23,True,22,64,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3788,0.9985072538135,79,-18.7,2,2,0.0,42.0,2.0,42874,42874,0,0,no,False,22,True,22,61,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_231,0.9961883465047138,83,-29.6,2,3,0.0,42.0,2.0,39353,39257,0,96,no,False,22,True,23,61,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9243,0.9937267875534472,98,-31.9,0,2,-0.1,16.0,2.0,32040,32017,0,23,no,False,19,True,23,62,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9391,0.9943576122210954,314,-13.7,5,2,-0.2,16.0,2.0,3678183,3678131,0,52,no,False,22,True,21,57,Confident
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38835,0.9973339357215376,201,-23.4,0,3,-0.2,16.0,2.0,402802,402679,0,123,no,False,20,True,23,57,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15174,0.9844784543579724,69,-23.5,0,1,-0.3,16.0,2.0,9109,9078,0,31,no,False,20,True,22,57,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26240,0.9823542008708688,221,-24.6,2,4,-0.4,16.0,2.0,1261379,1260803,0,576,no,False,22,True,22,60,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21561,0.9306177260519248,27,-19.7,2,2,-0.4,16.0,2.0,2234,2234,0,0,no,False,24,True,22,70,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23781,0.9941655359565807,107,-23.4,2,3,-0.5,16.0,2.0,22040,22014,0,26,no,False,22,True,23,61,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17357,0.9981320008712928,178,-22.1,2,2,-0.6,16.0,2.0,151499,151499,0,0,no,False,20,True,22,62,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5240,0.9884623918349236,67,-21.7,2,2,-0.7,16.0,2.0,13521,13521,0,0,no,False,22,True,22,63,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15062,0.6484663745475329,144,-19.6,0,1,-0.7,16.0,2.0,26221,25810,0,411,no,False,21,True,22,63,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13815,0.9993006993006992,16,-11.8,2,5,-0.7,16.0,2.0,1430,1430,0,0,no,False,23,True,21,49,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30572,0.9983517478717624,202,-17.8,4,7,-0.7,16.0,2.0,1435441,1435441,0,0,no,False,23,True,28,66,Confident
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37677,0.9992044731339212,99,-18.6,2,5,-0.8,16.0,2.0,44062,43996,0,66,no,False,24,True,22,61,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_27354,0.9977556006861796,205,-20.4,1,3,-1.1,7.0,2.0,412030,412018,12,0,no,False,22,True,25,76,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12809,0.995952754544801,394,-20.2,0,2,-1.8,7.0,2.0,4131697,4127671,0,4026,no,False,20,True,24,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13108,0.998375097359869,132,-13.7,2,1,-3.3,4.0,2.0,223398,223398,0,0,no,False,22,True,26,66,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20146,0.99139404888932,215,-13.1,2,2,-3.7,4.0,2.0,1319545,1319545,0,0,no,False,23,False,24,50,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26093,0.9942038675894366,301,-19.4,4,4,-4.3,3.0,2.0,780693,780693,0,0,no,False,22,True,21,80,Confident
GWHACBE00000686_OriSeqID=ctg2929_Len=58880_42532,0.9992895723076772,132,-19.7,2,2,-5.0,3.0,2.0,403982,403982,0,0,no,False,22,False,25,59,Confident
GWHACBE00000520_OriSeqID=ctg2622_Len=66134_42222,0.998375097359869,132,-13.7,2,1,-5.5,3.0,1.0,223398,223398,0,0,no,False,22,True,26,66,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20083,0.985929706582361,186,-9.4,4,2,-6.0,3.0,1.0,223947,223947,0,0,no,False,21,True,23,70,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16124,0.9980377482323828,510,-13.6,2,2,-6.0,3.0,1.0,3583443,3583443,0,0,no,False,23,True,27,79,Confident
GWHACBE00001549_OriSeqID=ctg4171_Len=40360_44294,0.9942038675894366,301,-19.9,1,6,-6.1,3.0,1.0,780693,780693,0,0,no,False,22,True,26,85,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14148,0.9603305785123968,30,-11.3,5,2,-6.2,3.0,1.0,2420,2420,0,0,no,False,22,True,25,72,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22668,0.9937714157620008,67,-9.3,3,5,-6.4,3.0,1.0,62454,62454,0,0,no,False,22,True,24,49,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30815,0.9934711644472284,507,-14.8,3,2,-6.4,3.0,1.0,7873682,7873677,5,0,no,False,23,True,23,79,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_340,0.977216459614806,443,-12.0,1,0,-8.6,4.0,1.0,5381170,5381170,0,0,no,False,23,True,21,61,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22350,0.9958962062002138,171,-10.9,4,2,-16.5,0.04,0.0,599699,599689,10,0,no,False,23,True,21,67,Confident
