provisional_id,five_prime_process_signal_selected_row_count_sum_over_mature_count_sum,num_locis,Folding Energy,3' Overhang Bot,3' Overhang Top,Accepted Overhang?,miRDeep2_score,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
NC_049738.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_29_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_40003,0.9778407563949084,340,-25.6,1,1,True,3.5,44188,40599,105,3484,no,True,20,True,22,68,Confident
NC_049722.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_13_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_19509,1.0,4,-14.0,3,2,True,3.4,14,8,0,6,no,False,21,False,22,59,Candidate
NC_049727.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_18_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_26635,0.9866666666666668,7,-25.4,2,3,True,3.4,75,75,0,0,no,True,21,True,23,60,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_351,1.0,3,-18.6,2,2,True,3.1,12,12,0,0,no,True,22,True,22,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_345,1.0,1,-20.0,2,2,True,1.1,8,8,0,0,no,True,22,True,22,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_349,1.0,1,-20.0,2,2,True,1.1,8,8,0,0,no,True,22,True,22,58,Confident
NC_049713.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_4_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_5595,0.7419354838709677,9,-42.6,0,7,False,0.8,28,26,0,2,no,False,24,False,18,55,falsepositive
NC_049722.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_13_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_18463,0.625,10,-34.1,2,2,True,0.7,23,23,0,0,no,False,22,True,22,58,falsepositive
NC_049730.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_21_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_29961,0.4574468085106383,7,-26.5,4,5,False,0.5,94,92,0,2,no,False,18,False,19,40,falsepositive
NC_049728.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_19_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_28074,0.6923076923076923,7,-17.8,-1,4,False,0.4,39,39,0,0,no,False,20,False,15,42,falsepositive
NC_049714.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_5_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_7408,0.8484848484848485,3,-20.0,2,2,True,0.4,66,66,0,0,no,False,18,True,17,41,falsepositive
NC_049728.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_19_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_27843,0.1948356807511737,136,-41.4,3,4,False,0.3,420,414,2,4,no,False,23,False,22,63,falsepositive
NW_023337186.1_Spodoptera_frugiperda_isolate_Faw-zju_unplaced_genomic_scaffold_ZJU_Sfru_1.0_ctg361_whole_genome_shotgun_sequence_43068,0.8448275862068966,9,-39.7,2,2,True,0.3,58,54,0,4,no,False,22,False,22,58,Candidate
NC_049711.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_2_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2393,0.8448275862068966,9,-39.7,2,2,True,0.3,58,54,0,4,no,False,22,False,22,58,Candidate
NC_049738.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_29_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_40092,1.0,3,-38.0,2,2,True,0.3,13,13,0,0,no,False,21,True,21,47,falsepositive
NC_049729.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_20_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_29735,0.2236180904522613,51,-42.8,5,5,False,0.3,373,372,0,1,no,False,20,False,20,83,falsepositive
NC_049719.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_10_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_14992,0.1844380403458213,38,-44.2,2,2,True,0.3,326,325,1,0,no,False,20,False,20,79,falsepositive
NC_049721.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_12_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_18247,0.9090909090909092,3,-52.9,6,2,False,0.3,11,11,0,0,no,False,20,False,25,86,falsepositive
NC_049715.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_6_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_9363,0.5717464375325475,439,-15.6,2,1,True,0.2,20264,20253,0,11,no,False,18,True,18,47,falsepositive
NC_049715.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_6_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_9301,0.5717464375325475,439,-15.6,2,1,True,0.2,20264,20253,0,11,no,False,18,True,18,47,falsepositive
NC_049730.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_21_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_30449,1.0,1,-9.0,2,2,True,0.2,14,14,0,0,no,False,18,False,13,36,falsepositive
NC_049712.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_3_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_4811,0.4430379746835443,42,-31.1,1,5,False,0.1,87,71,0,16,no,False,22,False,18,59,falsepositive
NC_049721.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_12_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_18248,0.9090909090909092,3,-47.2,3,2,True,0.1,11,11,0,0,no,False,20,False,19,77,falsepositive
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2129,0.9433962264150944,12,-27.7,2,2,True,0.1,53,53,0,0,no,False,23,False,23,60,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2147,0.9431818181818182,9,-26.6,2,0,False,0.1,88,88,0,0,no,False,22,False,23,59,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2157,0.9431818181818182,9,-26.6,2,0,False,0.1,88,88,0,0,no,False,22,False,23,59,Candidate
NC_049711.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_2_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_3073,0.8884615384615384,17,-21.3,2,2,True,0.1,258,258,0,0,no,False,21,True,26,55,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2143,0.9431818181818182,9,-26.6,2,0,False,0.1,88,88,0,0,no,False,22,False,23,59,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_343,0.95,2,-15.6,2,2,True,0.0,19,19,0,0,no,False,22,True,22,57,Candidate
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_10637,0.9929062093117228,123,-17.0,-10,9,False,0.0,66787,66786,0,1,no,False,22,True,20,49,falsepositive
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_10681,0.9929062093117228,123,-17.0,-10,9,False,0.0,66787,66786,0,1,no,False,22,True,20,49,falsepositive
NC_049714.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_5_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_7328,0.9888308674209456,93,-24.9,2,2,True,0.0,6893,6893,0,0,no,False,23,True,22,58,Candidate
NC_049719.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_10_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_15301,0.9846153846153848,9,-22.1,2,2,True,0.0,65,65,0,0,no,False,23,False,23,60,Candidate
NC_049712.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_3_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_4465,1.0,1,-25.6,2,2,True,0.0,12,12,0,0,no,False,18,False,19,48,falsepositive
