provisional_id,five_prime_process_signal_selected_row_count_sum_over_mature_count_sum,num_locis,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
chr13_5579,1.0,1,-29.7,4,2,5.3,80.0,8.0,17,17,0,0,yes,True,23,True,23,62,Confident
chr17_9071,0.999858457183298,48,-20.6,3,4,5.3,80.0,8.0,7092,7065,0,27,yes,True,23,True,21,58,Confident
chr5_17107,1.0,6,-30.5,2,2,5.3,80.0,8.0,203,203,0,0,yes,True,23,True,23,60,Confident
chr5_16816,0.9928414213830248,387,-26.0,2,4,5.3,80.0,8.0,302066,282537,0,19529,yes,True,23,True,21,61,Confident
chr20_13005,0.9850254033336304,113,-23.6,2,2,5.3,80.0,8.0,56095,56095,0,0,yes,True,22,True,23,61,Confident
chr14_6418,1.0,8,-25.0,2,2,5.3,80.0,8.0,354,354,0,0,yes,True,23,False,23,59,Confident
chr7_19379,0.9992743105950652,42,-22.8,2,0,5.2,80.0,8.0,3014,2756,0,258,yes,True,21,True,24,61,Confident
chr14_6377,0.5864406779661017,17,-22.3,2,2,5.2,80.0,8.0,885,885,0,0,yes,True,21,True,21,56,Confident
chr14_6363,1.0,1,-20.8,2,0,5.2,80.0,8.0,24,24,0,0,yes,True,22,True,22,57,Confident
chr4_15514,1.0,39,-25.7,2,3,5.2,80.0,8.0,2242,1969,56,217,yes,True,23,True,21,60,Confident
chrX_23187,0.9974490033423642,116,-23.4,2,2,5.2,80.0,8.0,107409,107409,0,0,yes,True,22,True,24,64,Confident
chr4_16182,1.0,11,-23.7,2,2,5.2,80.0,8.0,233,233,0,0,yes,True,21,True,21,57,Confident
chr14_6419,0.9986431478968792,9,-21.5,2,2,5.2,80.0,8.0,737,737,0,0,yes,True,21,True,23,57,Confident
chr4_16188,0.9782539174928048,38,-23.3,0,2,5.2,80.0,8.0,3127,3088,0,39,yes,True,21,True,23,57,Confident
chr8_20338,0.9992716678805535,32,-21.8,2,3,5.2,80.0,8.0,4119,4119,0,0,yes,True,22,True,23,59,Confident
chr19_10414,1.0,1,-19.4,2,2,5.2,80.0,8.0,50,50,0,0,yes,True,21,True,21,59,Confident
chrX_23310,1.0,6,-22.5,2,3,5.2,80.0,8.0,348,348,0,0,yes,True,21,True,19,62,Confident
chr14_6395,0.8700361010830325,8,-20.8,2,3,5.2,80.0,8.0,554,554,0,0,yes,True,20,True,21,55,Confident
chr14_6357,0.9887565027689208,44,-28.7,0,2,5.2,80.0,8.0,5959,5932,0,27,yes,True,22,True,24,58,Confident
chr9_21279,0.9975110888638608,280,-27.7,2,0,5.2,80.0,8.0,215970,215757,0,213,yes,True,21,True,23,59,Confident
chr19_10408,1.0,1,-24.4,2,2,5.1,80.0,8.0,50,50,0,0,yes,True,21,True,21,59,Confident
chr16_7882,1.0,23,-29.3,2,2,5.1,80.0,8.0,1727,1727,0,0,yes,True,23,False,22,69,Confident
chrX_23313,0.967032967032967,4,-23.9,3,2,5.1,80.0,8.0,91,91,0,0,yes,True,22,False,22,57,Confident
chr14_6424,1.0,2,-21.1,2,2,5.1,80.0,8.0,57,57,0,0,yes,True,22,False,22,60,Confident
chr13_5729,1.0,2,-18.4,2,0,5.1,80.0,8.0,44,44,0,0,yes,True,21,True,19,54,Confident
chr7_19745,1.0,2,-27.5,2,2,5.1,80.0,8.0,47,47,0,0,yes,True,23,True,23,60,Confident
chr5_16872,0.9773988100226264,197,-20.8,2,2,5.1,80.0,8.0,119330,119330,0,0,yes,True,22,True,22,58,Confident
chr13_5733,0.8345323741007195,9,-23.1,0,0,5.1,80.0,8.0,417,348,0,69,yes,True,21,True,22,59,Confident
chr7_19648,1.0,2,-22.6,2,2,5.1,80.0,8.0,231,231,0,0,yes,True,22,False,22,60,Confident
chr14_6431,1.0,2,-16.0,2,2,5.1,80.0,8.0,20,20,0,0,yes,True,19,True,19,53,Confident
chr4_16186,0.5609756097560976,10,-24.7,2,2,5.1,80.0,8.0,574,574,0,0,yes,True,23,False,23,62,Confident
chr19_10412,1.0,2,-25.2,0,2,5.1,80.0,8.0,11,11,0,0,yes,True,21,True,18,62,Confident
chr4_16184,0.7618228718830611,26,-24.8,5,4,5.1,80.0,8.0,1163,900,0,263,yes,True,23,True,22,58,Confident
chr7_19452,0.992,92,-17.5,2,2,5.1,80.0,8.0,13750,13750,0,0,yes,True,22,True,22,60,Confident
chr9_21401,1.0,1,-28.5,2,2,5.1,80.0,8.0,30,30,0,0,yes,True,22,True,21,60,Confident
chr1_1619,0.9943701618578464,26,-25.0,2,3,5.1,80.0,8.0,2842,2842,0,0,yes,True,22,True,21,61,Confident
chr1_1845,1.0,1,-21.0,2,2,5.1,80.0,8.0,13,13,0,0,yes,True,23,True,23,59,Confident
chr17_9066,1.0,1,-13.4,2,1,5.0,80.0,8.0,228,228,0,0,yes,True,22,False,23,49,Confident
chr14_6389,0.9071729957805909,13,-21.0,2,2,5.0,80.0,8.0,237,237,0,0,yes,True,22,True,22,58,Confident
chr14_6544,0.9463624220223914,156,-16.4,2,2,5.0,80.0,8.0,72617,72617,0,0,yes,True,22,True,22,57,Confident
chr5_17085,1.0,1,-24.1,2,2,5.0,80.0,8.0,18,18,0,0,yes,True,22,True,22,62,Confident
chr14_6421,1.0,1,-16.0,2,2,5.0,80.0,8.0,43,43,0,0,yes,True,21,True,21,52,Confident
chr11_4129,0.7118811881188118,24,-29.6,2,1,5.0,80.0,8.0,1010,1010,0,0,yes,True,21,False,22,65,Confident
chrX_23154,0.8200223574711216,66,-17.2,2,2,5.0,80.0,8.0,8051,8051,0,0,yes,True,23,False,24,58,Confident
chrX_23308,0.9817974353401434,77,-25.1,2,3,5.0,80.0,8.0,18404,18404,0,0,yes,True,22,True,23,61,Confident
chr1_KI270763v1_alt_21645,1.0,4,-24.5,2,2,5.0,80.0,8.0,113,113,0,0,yes,True,22,True,22,59,Confident
chr19_10416,1.0,2,-25.2,0,2,5.0,80.0,8.0,11,11,0,0,yes,True,21,True,18,62,Confident
chr1_1161,1.0,4,-24.5,2,2,5.0,80.0,8.0,113,113,0,0,yes,True,22,True,22,59,Confident
chr14_6428,1.0,1,-15.5,2,4,5.0,80.0,8.0,11,11,0,0,yes,True,23,True,21,55,Confident
chrX_22560,0.9894736842105264,3,-21.7,2,2,5.0,80.0,8.0,95,95,0,0,yes,True,22,True,22,60,Confident
chr14_6416,0.5716814159292035,6,-23.1,3,2,5.0,80.0,8.0,565,565,0,0,yes,True,22,False,23,59,Confident
chr19_10068,1.0,6,-15.7,2,2,5.0,80.0,8.0,625,625,0,0,yes,True,24,True,22,60,Confident
chr13_5913,0.9977687469400532,194,-24.4,2,1,5.0,80.0,8.0,373713,373713,0,0,yes,True,22,True,23,65,Confident
chr1_2070,0.3025936599423631,16,-24.6,0,0,5.0,80.0,8.0,347,105,0,242,yes,True,22,True,22,60,Confident
chr15_7209,1.0,6,-23.2,2,3,4.9,24.0,13.0,70,70,0,0,yes,True,22,True,23,62,Confident
chr14_6401,1.0,2,-21.2,1,2,4.9,24.0,13.0,56,56,0,0,yes,True,18,False,19,53,Confident
chr1_2101,1.0,13,-26.7,2,2,4.9,24.0,13.0,1075,1075,0,0,yes,True,22,True,21,58,Confident
chr18_9862,0.9847575217564316,126,-20.8,2,2,4.9,24.0,13.0,57799,57799,0,0,yes,True,22,True,23,61,Confident
chr16_7741,0.974083606993876,60,-24.9,1,2,4.9,24.0,13.0,11267,11267,0,0,yes,True,22,True,23,63,Confident
chr7_19776,0.8894601542416453,44,-17.7,4,3,4.9,24.0,13.0,5057,5039,0,18,yes,True,22,True,22,58,Confident
chr14_6383,1.0,2,-21.3,2,2,4.8,24.0,13.0,136,136,0,0,yes,True,21,True,23,58,Confident
chr5_17554,0.990711015018163,161,-24.2,4,3,4.8,24.0,13.0,137347,137323,0,24,yes,True,23,False,25,60,Confident
chr7_19455,1.0,3,-24.5,2,2,4.8,24.0,13.0,69,69,0,0,yes,True,23,True,23,58,Confident
chr17_9355,1.0,3,-17.0,2,2,4.8,24.0,13.0,93,93,0,0,yes,True,21,True,21,60,Confident
chr15_7136,1.0,2,-19.3,2,2,4.7,24.0,13.0,18,18,0,0,yes,True,25,True,23,58,Confident
chr12_5260,1.0,1,-23.9,2,2,4.7,24.0,13.0,27,27,0,0,yes,True,24,False,24,75,Confident
chr14_6391,0.9562535053280988,36,-23.0,2,2,4.7,24.0,13.0,3566,3566,0,0,yes,True,21,True,22,58,Confident
chr7_18989,0.7168674698795181,15,-19.6,2,2,4.7,24.0,13.0,830,830,0,0,yes,True,21,True,21,61,Confident
chrX_23306,1.0,9,-23.0,2,2,4.7,24.0,13.0,685,685,0,0,yes,True,22,False,23,65,Confident
chr11_3634,0.96,6,-21.3,2,2,4.7,24.0,13.0,336,336,0,0,yes,True,23,False,22,55,Confident
chr10_2968,0.9976275929192772,96,-21.9,2,2,4.7,24.0,13.0,16439,16439,0,0,yes,True,23,False,25,62,Confident
chr14_6381,1.0,2,-21.3,2,2,4.6,24.0,13.0,136,136,0,0,yes,True,21,True,23,58,Confident
chr9_21299,1.0,1,-26.1,2,2,4.6,24.0,13.0,78,78,0,0,yes,True,21,True,21,57,Confident
chr14_6397,1.0,5,-20.2,2,4,4.6,24.0,13.0,111,111,0,0,yes,True,22,True,23,60,Confident
chr17_9442,0.999541914796152,19,-15.2,2,2,4.5,24.0,13.0,2183,2183,0,0,yes,True,23,False,20,58,Confident
chr12_4896,1.0,1,-24.4,2,2,4.5,24.0,13.0,106,106,0,0,yes,True,23,True,22,60,Confident
chr7_19646,1.0,4,-18.5,2,2,4.5,24.0,13.0,255,255,0,0,yes,True,21,True,21,55,Confident
chr14_6375,1.0,2,-20.2,1,2,4.4,24.0,13.0,81,81,0,0,yes,True,21,True,22,57,Confident
chr14_6393,1.0,7,-22.3,2,3,4.4,24.0,13.0,402,402,0,0,yes,True,21,True,22,58,Confident
chrX_22859,1.0,4,-19.1,2,2,4.3,24.0,13.0,70,70,0,0,yes,True,23,True,23,57,Confident
chr13_5915,1.0,10,-24.8,2,2,4.2,24.0,13.0,723,723,0,0,yes,True,21,True,21,59,Confident
chrX_23358,1.0,2,-19.8,2,3,4.1,24.0,13.0,49,49,0,0,yes,True,22,False,25,57,Confident
chr14_6409,1.0,1,-17.6,2,3,3.9,0.0,0.0,58,58,0,0,yes,True,21,True,22,59,Confident
chrX_23315,1.0,10,-13.9,2,3,3.9,0.0,0.0,467,467,0,0,yes,True,21,True,20,58,Confident
chr14_6399,1.0,7,-15.8,2,3,3.6,0.0,0.0,402,402,0,0,yes,True,21,True,22,58,Confident
chr17_9139,1.0,2,-31.0,2,2,2.4,26.0,5.0,45,45,0,0,yes,False,23,True,23,54,Confident
chr10_3139,0.7319587628865979,5,-32.5,2,2,2.3,26.0,5.0,97,97,0,0,yes,False,22,True,23,63,Confident
chr4_15934,0.3814432989690721,5,-29.3,2,1,2.3,26.0,5.0,97,97,0,0,yes,False,22,False,21,62,Confident
chr5_17573,0.8993288590604027,10,-33.7,2,2,2.2,26.0,5.0,428,428,0,0,yes,False,22,False,22,58,Confident
chr3_14821,1.0,1,-33.7,2,2,2.1,26.0,5.0,5,5,0,0,yes,True,22,True,22,54,Confident
chr17_9186,0.9992331288343558,33,-29.1,2,1,2.0,26.0,5.0,5216,5216,0,0,no,True,22,True,21,56,Confident
chr15_7466,1.0,1,-32.3,2,2,1.9,59.0,2.0,35,35,0,0,yes,False,23,False,23,63,Confident
chr17_9013,0.6921797004991681,20,-26.5,1,0,1.9,59.0,2.0,1091,601,16,474,yes,False,21,False,22,59,Confident
chr14_6374,0.3578274760383386,7,-36.5,2,2,1.9,59.0,2.0,313,313,0,0,yes,False,23,False,23,57,Confident
chr2_11690,0.995508001781084,187,-30.5,2,2,1.9,59.0,2.0,76358,76358,0,0,no,True,23,True,22,62,Confident
chr11_4031,0.9994100294985252,31,-31.6,2,2,1.9,59.0,2.0,3390,3390,0,0,no,True,21,False,21,58,Confident
chr2_12651,1.0,1,-24.9,3,2,1.9,59.0,2.0,16,16,0,0,yes,False,22,True,24,62,Confident
chr9_21051,0.8844016228195238,341,-25.7,6,6,1.8,59.0,2.0,199599,199521,0,78,yes,False,22,True,23,58,Confident
chr1_1596,0.5652173913043478,11,-31.4,2,2,1.8,59.0,2.0,368,368,0,0,yes,False,23,False,24,59,Confident
chr6_18662,1.0,2,-26.5,2,1,1.8,59.0,2.0,36,36,0,0,yes,False,22,True,19,56,Confident
chr19_10776,0.5027985074626866,33,-25.7,0,0,1.8,59.0,2.0,2144,1840,0,304,yes,False,23,False,23,62,Confident
chr16_7949,1.0,3,-25.3,2,1,1.8,59.0,2.0,18,18,0,0,yes,False,25,True,24,63,Confident
chr17_9429,1.0,3,-26.9,2,2,1.7,59.0,2.0,80,80,0,0,yes,False,21,False,21,63,Confident
chr15_7245,0.9285714285714286,10,-28.6,4,2,1.7,59.0,2.0,650,650,0,0,no,True,24,True,22,67,Confident
chr20_13268,0.9285714285714286,13,-24.7,2,2,1.7,59.0,2.0,616,616,0,0,yes,False,21,False,21,56,Confident
chr2_12646,0.970383275261324,6,-22.1,2,2,1.7,59.0,2.0,574,574,0,0,no,True,22,True,23,57,Confident
chr10_2884,1.0,4,-24.7,1,2,1.7,59.0,2.0,120,120,0,0,yes,False,22,False,24,60,Confident
chrX_23359,1.0,1,-26.2,3,2,1.7,59.0,2.0,21,21,0,0,yes,False,22,True,23,57,Confident
chrX_23157,0.6875,2,-13.8,4,3,1.6,59.0,2.0,64,44,0,20,yes,False,22,True,22,60,Confident
chr16_8354,1.0,3,-26.0,2,2,1.6,59.0,2.0,170,170,0,0,yes,False,20,False,20,58,Confident
chr14_6355,1.0,2,-21.3,2,1,1.6,59.0,2.0,149,149,0,0,no,True,21,True,18,64,Confident
chr18_9900,1.0,4,-28.6,2,2,1.6,59.0,2.0,308,308,0,0,no,True,22,True,22,58,Confident
chr10_3007,0.9991329479768786,36,-22.3,2,2,1.6,59.0,2.0,3460,3460,0,0,yes,False,23,True,23,61,Confident
chr3_14650,1.0,4,-25.4,2,3,1.5,59.0,2.0,357,223,0,134,yes,False,23,True,21,60,Confident
chr14_6412,1.0,1,-21.5,2,2,1.5,59.0,2.0,96,96,0,0,yes,False,22,False,22,60,Confident
chr19_10610,0.9827268317148165,609,-25.7,1,2,1.4,59.0,2.0,4871023,4870964,0,59,no,True,21,False,22,57,Confident
chr19_10605,0.9941166564156636,277,-35.0,2,3,1.4,59.0,2.0,819432,819432,0,0,no,True,23,True,28,80,Confident
chr8_20442,0.99803714328854,59,-18.0,4,0,1.3,59.0,2.0,13246,13246,0,0,no,True,22,True,18,58,Confident
chr3_14235,0.9918180557481624,85,-23.4,2,2,1.3,59.0,2.0,21633,21633,0,0,no,True,21,True,23,58,Confident
chr7_19451,0.992,92,-14.8,2,2,1.3,59.0,2.0,13750,13750,0,0,no,True,22,True,20,46,Confident
chr14_6408,0.6153846153846154,3,-19.1,2,3,1.2,59.0,2.0,39,39,0,0,yes,False,23,True,22,64,Confident
chr16_7740,0.9467640918580376,35,-36.8,4,2,1.2,59.0,2.0,2874,2874,0,0,no,True,22,True,23,90,Confident
chr5_16380,0.9845345783484096,69,-18.1,2,7,1.1,59.0,2.0,10281,10281,0,0,no,True,24,True,19,58,Confident
chr14_6388,1.0,3,-15.6,2,1,1.1,59.0,2.0,102,102,0,0,yes,False,21,False,24,56,Confident
chr16_KI270853v1_alt_21850,0.9938874267764666,75,-26.0,2,2,1.1,59.0,2.0,11779,11779,0,0,no,True,22,True,18,63,Confident
chr16_7748,0.9938874267764666,75,-26.0,2,2,1.1,59.0,2.0,11779,11779,0,0,no,True,22,True,18,63,Confident
chrX_22754,1.0,3,-27.7,2,2,1.0,59.0,2.0,47,47,0,0,no,True,22,True,20,82,Confident
chr20_13218,0.6756756756756757,3,-19.6,3,2,1.0,59.0,2.0,37,37,0,0,yes,False,23,True,22,63,Confident
chrX_22762,1.0,1,-20.5,2,2,1.0,59.0,2.0,11,11,0,0,yes,False,21,True,20,55,Confident
chr9_20799,0.5561497326203209,12,-22.8,2,2,1.0,59.0,2.0,374,374,0,0,yes,False,23,False,24,59,Confident
chr3_15004,1.0,1,-22.2,7,5,0.9,0.0,0.0,106,106,0,0,no,True,23,True,22,71,Confident
chr14_6379,1.0,2,-17.4,2,3,0.8,0.0,0.0,96,96,0,0,no,True,22,True,22,58,Confident
chr2_11913,0.9391634980988594,9,-22.8,2,2,0.7,0.0,0.0,263,263,0,0,yes,False,21,True,21,61,Confident
chr10_2816,1.0,1,-15.8,2,2,0.4,0.0,0.0,11,11,0,0,yes,False,19,True,21,55,Confident
chr19_10067,1.0,6,-10.3,2,1,-0.4,0.0,0.0,625,625,0,0,no,True,24,True,23,53,Confident
chr4_15513,1.0,27,-10.7,2,3,-1.1,0.0,0.0,1969,1969,0,0,no,True,23,True,23,61,Confident
chrX_22861,1.0,2,-11.8,2,1,-1.2,0.0,0.0,30,30,0,0,no,True,22,True,21,48,Confident
chrX_23311,1.0,1,-17.2,4,2,-1.6,0.0,0.0,1,1,0,0,yes,True,20,True,22,65,Confident
chr5_17553,0.9908841367961964,160,-13.6,5,4,-2.0,0.0,0.0,137323,137323,0,0,no,True,23,False,24,68,Confident
chr16_7950,1.0,3,-22.3,1,4,-2.5,0.0,0.0,18,18,0,0,no,False,25,True,27,72,Confident
chr1_2071,0.8973384030418251,9,-1.7,11,14,-2.9,0.0,0.0,253,253,0,0,no,True,18,True,15,35,Confident
chr15_7135,1.0,2,-21.8,2,2,-3.4,0.0,0.0,18,18,0,0,no,True,25,True,24,78,Confident
chrX_22711,1.0,7,-13.7,2,6,-13.5,0.0,0.0,743,743,0,0,no,True,23,True,23,62,Confident
